,2011-04-03,2011-07-03,2011-10-02,2011-12-31,2012-04-01,2012-07-01,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-29,2013-12-31,2014-03-30,2014-06-29,2014-09-28,2015-03-29,2015-06-28,2015-09-27,2016-07-03,2016-10-02,2017-04-02,2017-07-02
CostOfGoodsSold,4065000000.000,4139000000.000,3982000000.000,4089000000.000,3785000000.000,3805000000.000,3848000000.000,4274000000.000,3800000000.000,3904000000.000,3718000000.000,3870000000.000,3391000000.000,3526000000.000,3418000000.000,3096000000.000,3727000000.000,3635000000.000,3566000000.000,3725000000.000,3756000000.000,3877000000.000
CostOfServices,839000000.000,803000000.000,844000000.000,936000000.000,874000000.000,847000000.000,841000000.000,818000000.000,805000000.000,849000000.000,816000000.000,770000000.000,770000000.000,775000000.000,753000000.000,737000000.000,798000000.000,773000000.000,814000000.000,787000000.000,774000000.000,808000000.000
CostsAndExpenses,5471000000.000,5541000000.000,5407000000.000,5581000000.000,5232000000.000,5250000000.000,5259000000.000,5684000000.000,5173000000.000,5349000000.000,5085000000.000,5161000000.000,4720000000.000,4942000000.000,4711000000.000,4448000000.000,5200000000.000,5086000000.000,5075000000.000,5227000000.000,5259000000.000,5432000000.000
DeferredIncomeTaxExpenseBenefit,-9000000.000,,,,11000000.000,,,,2000000.000,,,,-31000000.000,,,-94000000.000,,,,,-54000000.000,
DeferredRevenueRevenueRecognized1,,,,,,,,,,,,,,,,,,,,,612000000.000,
DefinedBenefitPlanBenefitObligationPeriodIncreaseDecrease,,,125000000.000,,,,,,,,,,,,,,,,,,,
DepreciationAndAmortization,106000000.000,,,,,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,112000000.000,,,,108000000.000,,,,107000000.000,,,107000000.000,,,,,130000000.000,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,,,2000000.000,-3000000.000,,0.000,-1000000.000,-3000000.000,,,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,12000000.000,-1000000.000,-12000000.000,1000000.000,5000000.000,-7000000.000,6000000.000,4000000.000,-1000000.000,-5000000.000,6000000.000,-1000000.000,-2000000.000,0.000,-5000000.000,,,,,,,
Dividends,154000000.000,,,,166000000.000,,,,178000000.000,,,,187000000.000,,,205000000.000,,,,,231000000.000,
EarningsPerShareBasic,1.070,1.230,1.430,1.570,1.330,1.410,1.510,1.420,1.490,1.500,1.520,1.660,1.890,1.760,1.660,1.790,1.650,1.470,2.390,1.790,1.740,1.900
EarningsPerShareBasicDistributed,,0.430,0.420,,0.490,0.500,0.500,0.490,0.550,0.550,0.550,0.540,0.590,0.600,0.600,0.670,0.680,0.690,0.730,0.730,0.800,0.800
EarningsPerShareBasicUndistributed,,0.800,1.010,,0.840,0.910,1.010,0.930,0.950,0.950,0.960,0.920,1.280,0.990,1.060,1.120,0.970,0.780,1.660,1.060,0.930,1.100
EarningsPerShareDiluted,1.060,1.230,1.430,1.560,1.320,1.410,1.500,1.420,1.490,1.500,1.510,1.660,1.890,1.760,1.650,1.790,1.650,1.470,2.380,1.790,1.740,1.890
EarningsPerShareDilutedDistributed,,0.430,0.420,,0.490,0.500,0.500,0.490,0.540,0.550,0.540,0.550,0.590,0.600,0.600,0.670,0.680,0.680,0.730,0.730,0.800,0.790
EarningsPerShareDilutedUndistributed,,0.800,1.010,,0.840,0.910,1.010,0.910,0.950,0.950,0.970,0.910,1.280,0.990,1.050,1.110,0.970,0.790,1.650,1.060,0.930,1.100
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,5000000.000,,,,3000000.000,,,,11000000.000,,,18000000.000,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,5000000.000,,,,3000000.000,,,,11000000.000,,,18000000.000,,,,,,
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,,,,,,,,,,,2000000.000,-2000000.000,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,,,,,,,-39000000.000
GoodwillAcquiredDuringPeriod,387000000.000,,,,-1000000.000,,,,1000000.000,,,,,,,4000000.000,,,,,36000000.000,
GoodwillTranslationAndPurchaseAccountingAdjustments,3000000.000,,,,1000000.000,,,,0.000,,,,1000000.000,,,-5000000.000,,,,,1000000.000,
IncomeLossFromContinuingOperations,383000000.000,438000000.000,500000000.000,546000000.000,450000000.000,472000000.000,501000000.000,466000000.000,490000000.000,488000000.000,487000000.000,467000000.000,589000000.000,499000000.000,515000000.000,551000000.000,504000000.000,448000000.000,710000000.000,528000000.000,503000000.000,553000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,675000000.000,,666000000.000,690000000.000,745000000.000,678000000.000,663000000.000,713000000.000,712000000.000,669000000.000,740000000.000,713000000.000,712000000.000,788000000.000,592000000.000,633000000.000,907000000.000,756000000.000,695000000.000,768000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,553000000.000,641000000.000,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,388000000.000,445000000.000,509000000.000,555000000.000,454000000.000,471000000.000,508000000.000,468000000.000,496000000.000,493000000.000,491000000.000,469000000.000,593000000.000,501000000.000,519000000.000,554000000.000,502000000.000,444000000.000,705000000.000,523000000.000,497000000.000,547000000.000
IncomeLossFromContinuingOperationsPerBasicShare,1.070,1.230,1.430,1.580,1.330,1.410,1.510,1.420,1.500,1.500,1.510,1.460,1.870,1.590,1.660,1.790,1.650,1.470,2.390,1.790,1.730,1.900
IncomeLossFromContinuingOperationsPerDilutedShare,1.060,1.230,1.430,1.560,1.330,1.410,1.510,1.400,1.490,1.500,1.510,1.460,1.870,1.590,1.650,1.780,1.650,1.470,2.380,1.790,1.730,1.890
IncomeLossFromDiscontinuedOperationsNetOfTax,1000000.000,,1000000.000,,-2000000.000,-1000000.000,-1000000.000,3000000.000,-2000000.000,0.000,2000000.000,64000000.000,7000000.000,52000000.000,0.000,0.000,1000000.000,-1000000.000,-1000000.000,1000000.000,3000000.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,0.000,,0.000,0.000,0.000,0.000,-0.010,0.000,0.000,0.210,0.020,0.170,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,0.000,,0.000,0.000,0.000,0.000,-0.010,0.000,0.000,0.210,0.020,0.170,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000
IncomeTaxExaminationInterestExpense,,,-14000000.000,,,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,165000000.000,196000000.000,166000000.000,266000000.000,212000000.000,219000000.000,237000000.000,210000000.000,167000000.000,220000000.000,221000000.000,200000000.000,147000000.000,212000000.000,193000000.000,234000000.000,90000000.000,189000000.000,202000000.000,233000000.000,198000000.000,221000000.000
IncreaseDecreaseInAccountsPayable,-222000000.000,,,,-307000000.000,,,,-129000000.000,,,,-100000000.000,,,-112000000.000,,,,,-219000000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,186000000.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInContractReceivablesNet,560000000.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInCostInExcessOfBillingOnUncompletedContract,,,,,,,,,,,,,,,,586000000.000,,,,,554000000.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,-87000000.000,,,,-81000000.000,,,,-150000000.000,,,,-201000000.000,,,-157000000.000,,,,,-361000000.000,
IncreaseDecreaseInFinanceReceivables,-4000000.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,,,,,,,,243000000.000,,,,224000000.000,,,326000000.000,,,,,244000000.000,
IncreaseDecreaseInInventories,50000000.000,,,,59000000.000,,,,62000000.000,,,,0.000,,,93000000.000,,,,,-9000000.000,
IncreaseDecreaseInOtherAccruedLiabilities,31000000.000,,,,19000000.000,,,,23000000.000,,,,5000000.000,,,8000000.000,,,,,-1000000.000,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,2000000.000,,,,-15000000.000,,,,-12000000.000,,,-5000000.000,,,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,-347000000.000,,,,,,,,8000000.000,,,,5000000.000,,,3000000.000,,,,,42000000.000,
IncreaseDecreaseInPensionAndPostretirementObligations,,,,,254000000.000,,,,291000000.000,,,,180000000.000,,,267000000.000,,,,,283000000.000,
IncreaseDecreaseInPensionPlanObligations,,,,,,,,,,,,,,,,,,,,176000000.000,,
IncreaseDecreaseInPostretirementObligations,,,,,,,,,,,,,,,,,,,,-2000000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,96000000.000,,,,-67000000.000,,,,-88000000.000,,,,51000000.000,,,190000000.000,,,,,-125000000.000,
IncreaseDecreaseInReceivables,,,,,,,,,,,,,,,,,,,,,155000000.000,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,1400000.000,600000.000,0.000,-1500000.000,0.000,0.000,0.000,0.000,,100000.000,100000.000,,,,,,,,,,,
IncrementalCommonSharesAttributableToParticipatingNonvestedSharesWithNonForfeitableDividendRights,,,,,,,,,,,,,,,,,,,3800000.000,3700000.000,4100000.000,3300000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,2000000.000,1500000.000,900000.000,-3000000.000,1200000.000,1000000.000,1000000.000,-2200000.000,800000.000,700000.000,800000.000,-1500000.000,800000.000,600000.000,500000.000,400000.000,300000.000,400000.000,300000.000,300000.000,300000.000,300000.000
InterestExpense,43000000.000,43000000.000,41000000.000,45000000.000,50000000.000,50000000.000,49000000.000,52000000.000,53000000.000,53000000.000,53000000.000,51000000.000,51000000.000,54000000.000,53000000.000,58000000.000,59000000.000,58000000.000,58000000.000,58000000.000,58000000.000,51000000.000
InvestmentIncomeInterest,5000000.000,4000000.000,5000000.000,3000000.000,2000000.000,1000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,2000000.000,3000000.000,4000000.000,2000000.000,3000000.000,4000000.000,4000000.000,5000000.000,5000000.000
MinorityInterestChangeInRedemptionValue,,,,,,,,,,,,,,,,,,,,,-102000000.000,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,,,,,,,,,,1000000.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-417000000.000,,,,-484000000.000,,,,-381000000.000,,,,-392000000.000,,,-508000000.000,,,,,-645000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-417000000.000,,,,-484000000.000,,,,-381000000.000,,,,-392000000.000,,,-508000000.000,,,,,-645000000.000,
NetCashProvidedByUsedInInvestingActivities,-576000000.000,,,,-90000000.000,,,,-105000000.000,,,,-539000000.000,,,136000000.000,,,,,-430000000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-576000000.000,,,,-90000000.000,,,,-105000000.000,,,,-539000000.000,,,136000000.000,,,,,-430000000.000,
NetCashProvidedByUsedInOperatingActivities,15000000.000,,,,115000000.000,,,,423000000.000,,,,671000000.000,,,56000000.000,,,,,-41000000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,69000000.000,,,,111000000.000,,,,422000000.000,,,,659000000.000,,,55000000.000,,,,,-41000000.000,
NetIncomeLoss,384000000.000,438000000.000,501000000.000,543000000.000,448000000.000,471000000.000,500000000.000,469000000.000,488000000.000,488000000.000,489000000.000,531000000.000,596000000.000,551000000.000,515000000.000,551000000.000,505000000.000,447000000.000,709000000.000,529000000.000,506000000.000,553000000.000
NetIncomeLossAttributableToNoncontrollingInterest,5000000.000,7000000.000,9000000.000,9000000.000,4000000.000,-1000000.000,7000000.000,2000000.000,6000000.000,5000000.000,4000000.000,2000000.000,4000000.000,2000000.000,4000000.000,3000000.000,-2000000.000,-4000000.000,-5000000.000,-5000000.000,-6000000.000,-6000000.000
NetIncomeLossAttributableToRedeemableNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,-6000000.000,
NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,506000000.000,
NonoperatingIncomeExpense,-38000000.000,-40000000.000,,,,-52000000.000,-41000000.000,,-43000000.000,-53000000.000,-45000000.000,-40000000.000,-48000000.000,-46000000.000,-51000000.000,-52000000.000,-56000000.000,-64000000.000,-53000000.000,-50000000.000,-46000000.000,-81000000.000
OperatingIncomeLoss,591000000.000,681000000.000,725000000.000,860000000.000,706000000.000,742000000.000,786000000.000,755000000.000,706000000.000,766000000.000,757000000.000,709000000.000,788000000.000,759000000.000,763000000.000,840000000.000,648000000.000,697000000.000,960000000.000,806000000.000,741000000.000,849000000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostCreditRecognizedInNetPeriodicBenefitCostBeforeTax,,,,,1000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,135000000.000,,,,1000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,,,,,,,,,0.000,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,,,,,,0.000,0.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPeriodIncreaseDecrease,,,,,241000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTax,,,,,-84000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPortionAttributableToParent,,,,,6000000.000,-6000000.000,7000000.000,6000000.000,-4000000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,5000000.000,,,,4000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,,,,,-2000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease,,,,,23000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,41000000.000,,,,23000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax,,,,,0.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,,,,,,,,,,2000000.000,2000000.000,,2000000.000,0.000,2000000.000,2000000.000,0.000,2000000.000,1000000.000,0.000,1000000.000,1000000.000
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicBenefitCostBeforeTax,,,,,,-3000000.000,-1000000.000,,-1000000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,,,,,-1000000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostTaxEffect,,,,,0.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeTax,,,,,,212000000.000,256000000.000,,244000000.000,283000000.000,213000000.000,3372000000.000,229000000.000,255000000.000,-147000000.000,203000000.000,357000000.000,124000000.000,240000000.000,83000000.000,291000000.000,326000000.000
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,,,,,270000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,,,,,,,-4000000.000,-6000000.000,8000000.000,-2000000.000,-1000000.000,2000000.000,-3000000.000,-7000000.000,7000000.000,-4000000.000,4000000.000,8000000.000,-2000000.000,10000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,,,-2000000.000,,,,0.000,,,-5000000.000,,,,,-1000000.000,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,,,,-2000000.000,,,,-1000000.000,,,-2000000.000,,,,,-1000000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,-24000000.000,44000000.000,,-45000000.000,-6000000.000,33000000.000,5000000.000,6000000.000,29000000.000,-41000000.000,-69000000.000,67000000.000,-28000000.000,-13000000.000,-32000000.000,11000000.000,33000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,-45000000.000,,,,6000000.000,,,-69000000.000,,,,,11000000.000,
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,,0.000,,,,0.000,,,0.000,,,,,0.000,
OtherComprehensiveIncomeLossNetOfTax,,,,,,129000000.000,182000000.000,,142000000.000,182000000.000,150000000.000,2201000000.000,151000000.000,176000000.000,-109000000.000,105000000.000,258000000.000,71000000.000,151000000.000,43000000.000,193000000.000,224000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,,,184000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,0.000,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,,,,,,-242000000.000,-207000000.000,,-295000000.000,-295000000.000,-171000000.000,-3367000000.000,-224000000.000,-224000000.000,106000000.000,-285000000.000,-283000000.000,-156000000.000,-249000000.000,-94000000.000,-282000000.000,-283000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,,,,71000000.000,,-145000000.000,,216000000.000,-185000000.000,,83000000.000,,113000000.000,-183000000.000,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,,,,,,0.000,-21000000.000,,,,-110000000.000,,,,-332000000.000,,,-127000000.000,,-174000000.000,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,-104000000.000,,,,-79000000.000,,,-100000000.000,,,,,-99000000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansBeforeTax,,,,,,,,,,,,,,,,,,,3000000.000,1000000.000,,0.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax,,,,,,,,,,-293000000.000,-279000000.000,,-222000000.000,-224000000.000,-224000000.000,-283000000.000,-283000000.000,-281000000.000,-245000000.000,-267000000.000,-281000000.000,-282000000.000
OtherComprehensiveIncomeLossTax,,,,,-86000000.000,83000000.000,74000000.000,-517000000.000,102000000.000,101000000.000,63000000.000,1171000000.000,78000000.000,79000000.000,-38000000.000,98000000.000,99000000.000,53000000.000,89000000.000,40000000.000,98000000.000,102000000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,,,,,-2000000.000,,-2000000.000,0.000,1000000.000,2000000.000,0.000,0.000,3000000.000,-6000000.000,0.000,0.000,0.000,13000000.000,0.000,0.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,,,,,-2000000.000,,,,0.000,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,,,,,0.000,,,,0.000,,,,,,,,,
OtherNonoperatingIncomeExpense,,-1000000.000,-14000000.000,,8000000.000,-3000000.000,5000000.000,-28000000.000,7000000.000,-3000000.000,5000000.000,8000000.000,0.000,6000000.000,-1000000.000,2000000.000,1000000.000,-9000000.000,1000000.000,4000000.000,7000000.000,-35000000.000
OtherOperatingActivitiesCashFlowStatement,,,,,-19000000.000,,,,,,,,,,,,,,,,,
OtherPostretirementBenefitsPayments,,,,,,,,,,,,,,,,5000000.000,,,,,5000000.000,
ParticipatingSecuritiesDistributedAndUndistributedEarnings,,7000000.000,,,,,,,9000000.000,10000000.000,10000000.000,10000000.000,11000000.000,,,,,,,,,
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,,,,,,,,,,,,,,-10000000.000,-8000000.000,11000000.000,7000000.000,6000000.000,9000000.000,7000000.000,7000000.000,6000000.000
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,,,,,,,,,,31000000.000,,,,,1000000.000,
PaymentsForRepurchaseOfCommonStock,312000000.000,,,,400000000.000,,,,225000000.000,,,,,,,,,,,,,
PaymentsOfDividends,135000000.000,,,,146000000.000,,,,164000000.000,,,,174000000.000,,,186000000.000,,,,,215000000.000,
PaymentsToAcquireAvailableForSaleSecurities,,,,,,,,,201000000.000,,,,1345000000.000,,,148000000.000,,,,,399000000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,500000000.000,,,,0.000,,,,,,,,,,,6000000.000,,,,,39000000.000,
PaymentsToAcquirePropertyPlantAndEquipment,50000000.000,,,,70000000.000,,,,49000000.000,,,,39000000.000,,,55000000.000,,,,,86000000.000,
PaymentsToAcquireSoftware,26000000.000,,,,20000000.000,,,,9000000.000,,,,12000000.000,,,13000000.000,,,,,16000000.000,
PensionContributions,20000000.000,,,,31000000.000,,,,,,,,,,,22000000.000,,,,,37000000.000,
ProceedsFromIssuanceOrSaleOfEquity,17000000.000,,,,57000000.000,,,,5000000.000,,,,,,,,,,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,,,,,,,153000000.000,,,,400000000.000,,,250000000.000,,,,,100000000.000,
ProceedsFromMinorityShareholders,,,,,,,,,,,,,,,,,,,,,8000000.000,
ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,,,,,,,,,,,,,,,0.000,
ProceedsFromRepaymentsOfCommercialPaper,,,,,,,,,,,,,,,,,,,,,,300000000.000
ProceedsFromSaleOfAvailableForSaleSecurities,,,,,,,,,,,,,457000000.000,425000000.000,0.000,135000000.000,74000000.000,0.000,0.000,0.000,0.000,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,1000000.000,,,,0.000,,,4000000.000,,,,,11000000.000,
ProceedsFromStockOptionsExercised,,,,,,,,,,,,,1000000.000,,,0.000,,,,,,
ProceedsFromWarrantExercises,,,,,0.000,,,,,,,,,,,,,,,,,
ProductWarrantyAccrualPayments,3000000.000,2000000.000,3000000.000,1000000.000,3000000.000,3000000.000,2000000.000,2000000.000,2000000.000,4000000.000,1000000.000,-1000000.000,1000000.000,2000000.000,2000000.000,1000000.000,2000000.000,2000000.000,,,,
ProductWarrantyAccrualWarrantiesIssued,2000000.000,3000000.000,1000000.000,-2000000.000,1000000.000,3000000.000,1000000.000,0.000,3000000.000,1000000.000,2000000.000,-3000000.000,0.000,3000000.000,-2000000.000,2000000.000,-1000000.000,-1000000.000,,,,
ProfitLoss,389000000.000,445000000.000,510000000.000,552000000.000,452000000.000,470000000.000,507000000.000,471000000.000,494000000.000,493000000.000,493000000.000,533000000.000,600000000.000,553000000.000,519000000.000,554000000.000,503000000.000,443000000.000,704000000.000,524000000.000,500000000.000,547000000.000
RepaymentsOfDebt,,,,,,,,,,,,,,,,,,,,,,591000000.000
ResearchAndDevelopmentExpense,139000000.000,162000000.000,153000000.000,171000000.000,168000000.000,194000000.000,181000000.000,161000000.000,160000000.000,176000000.000,164000000.000,-35000000.000,,,,,,,,,,
Revenues,6062000000.000,6222000000.000,6132000000.000,6441000000.000,5938000000.000,5992000000.000,6045000000.000,6439000000.000,5879000000.000,6115000000.000,5842000000.000,5870000000.000,5508000000.000,5701000000.000,5474000000.000,5288000000.000,5848000000.000,5783000000.000,6035000000.000,6033000000.000,6000000000.000,6281000000.000
