,2011-06-30
AdjustmentForAmortization,31446.000
ComprehensiveIncomeNetOfTax,2803470.000
CostOfGoodsSold,35108905.000
DepreciationDepletionAndAmortization,632151.000
EarningsPerShareBasicAndDiluted,91.110
GeneralAndAdministrativeExpense,697294.000
GrossProfit,3946840.000
InterestExpense,0.000
InvestmentIncomeInterest,4520.000
NonoperatingIncomeExpense,3470.000
OperatingExpenses,1360891.000
OperatingIncomeLoss,2585949.000
OtherNonoperatingIncome,-1050.000
ProfitLoss,2589419.000
Revenues,39055745.000
SalesRevenueNet,39055745.000
UnrealizedGainLossOnDerivatives,214050.000
WeightedAverageNumberOfDilutedSharesOutstanding,28420.000
WeightedAverageNumberOfSharesOutstandingBasic,28420.000
