,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdministrativeFeesExpense,,,,,,,,,340184.000,,314351.000,286753.000,281477.000,537885.000,530607.000,,,,,,,,
FloorBrokerageExchangeAndClearanceFees,2851479.000,2875383.000,2841873.000,3015701.000,2802322.000,2690098.000,2524358.000,2519879.000,2560604.000,2496851.000,2365783.000,1437015.000,1410877.000,1078379.000,1064031.000,991504.000,,,,,,,
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,,,-1485490.000,-19078252.000,,5857766.000,-8643760.000,6850473.000,,-5426729.000,,,,6963198.000,-332117.000,,,,,,,
GainLossOnSaleOfCommodityContracts,-2557968.000,9316811.000,29768498.000,15888890.000,-8366454.000,-2047732.000,-2218727.000,1466132.000,702096.000,7438170.000,1829062.000,2116665.000,10888753.000,-8082802.000,10828554.000,2217598.000,,,,,,,
IncomeLossAttributableToParent,10110408.000,12626491.000,43569551.000,-6695125.000,-23747011.000,7752455.000,160977.000,-11855947.000,499054.000,3239889.000,-9594938.000,1387715.000,8086282.000,-8564503.000,3309104.000,-3230439.000,,,,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,,,,,,-21.500,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,0.000,,,,
InterestIncomeOperating,,,,,,,,,,,,,,,,,2231.000,,53356.000,46531.000,63429.000,69927.000,132983.000
InvestmentIncomeInterest,11153.000,8767.000,23817.000,35046.000,37838.000,49635.000,32292.000,13111.000,10519.000,22681.000,15536.000,7443.000,5652.000,5991.000,3774.000,2955.000,,,,,,,
InvestmentIncomeNet,,,,,,,,,,,,,,,,,-2981144.000,,-2060151.000,-2076927.000,-1845683.000,-1641982.000,-1428997.000
ManagementFeeExpense,,,,,,,,,1020552.000,,892228.000,716883.000,703692.000,672355.000,663259.000,617951.000,543578.000,469614.000,401543.000,390649.000,364200.000,331819.000,336570.000
NetIncomeLoss,,,,,,,,,,,,,,,,,-8328667.000,,910235.000,16338659.000,-8040124.000,-2834115.000,-2461536.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,46.480,57.160,212.770,-33.560,-119.090,40.130,0.970,-64.360,2.280,17.930,-54.150,9.370,51.600,-56.570,21.460,-24.060,-65.840,-61.440,11.330,183.410,-94.230,,
OperatingExpenses,5024021.000,5042216.000,5064583.000,5259730.000,4926422.000,4930910.000,4500384.000,4742177.000,5302097.000,5445208.000,4930101.000,3603897.000,3578677.000,3171757.000,3053449.000,2996481.000,2983375.000,2454468.000,2113507.000,2123458.000,1909112.000,1711909.000,1561980.000
OtherExpenses,95416.000,98605.000,83491.000,60897.000,15442.000,-94177.000,51628.000,65653.000,67537.000,-101366.000,83120.000,99091.000,114218.000,-198943.000,99220.000,86196.000,150213.000,,,,,,
PartnersCapitalAccountContributions,2304101.000,1219776.000,5201000.000,5948853.000,7500426.000,2623298.000,6607846.000,35557659.000,9253765.000,8140870.000,3895668.000,3061426.000,1461365.000,6316027.000,10727055.000,519850.000,147550.000,124831.000,,,,,
PartnersCapitalAccountPeriodIncreaseDecrease,-13336466.000,1364553.000,35732283.000,-8966726.000,-28477616.000,,-22446807.000,13464845.000,-5108997.000,,-25036571.000,-12968615.000,-2738037.000,,-605235.000,-18974627.000,-21190071.000,,-10905000.000,3531258.000,-12072761.000,,
PartnersCapitalAccountRedemptions,25225975.000,12481714.000,13038268.000,-8220454.000,11530296.000,33309898.000,29215630.000,10236867.000,14861816.000,15788246.000,19337301.000,17417756.000,,,,,,,,,,,
PrincipalTransactionsRevenue,,,,,,,,,,,,,,,,,-5347523.000,,2970386.000,18415586.000,-6194441.000,-1192133.000,-1032539.000
ProfessionalFees,,,,,,,,,,,,,,,,,,,109555.000,106535.000,106422.000,99978.000,96909.000
RealizedInvestmentGainsLosses,,,,,,,,,,,,,,,,,-7700628.000,,4176312.000,14195145.000,-1064122.000,-3035160.000,-790896.000
SellingExpense,,,,,,,,,,,,,,,,,872512.000,,644650.000,627272.000,584929.000,533067.000,534099.000
SubsidiaryOfLimitedLiabilityCompanyOrLimitedPartnershipOwnershipInterest,,,,,,,,,,,,,,,0.906,,,,,,,,
TradingActivityGainsAndLossesNet,15123276.000,17659940.000,48610317.000,-1470441.000,-18858427.000,12633730.000,4629069.000,-7126881.000,5790632.000,8662416.000,-4680373.000,,,,,,,,,,,,
TradingGainsLosses,,,,,,,,,,,,4984169.000,11659307.000,,6358779.000,-236913.000,,,,,,,
UnrealizedGainLossOnCommodityContracts,17681244.000,8343129.000,18841819.000,-17359331.000,-10491973.000,14681462.000,6847796.000,-8593013.000,5088536.000,1224246.000,-6509435.000,2867504.000,770554.000,2684065.000,-4469775.000,-2454511.000,,,,,,,
UnrealizedGainLossOnInvestments,,,,,,,,,,,,,,,,,2353105.000,,-1205926.000,4220441.000,-5130319.000,1843027.000,-241643.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,234689.304,220091.104,205751.792,200494.289,199997.445,-406060.345,179326.433,185467.889,189389.665,-369343.677,177359.507,165319.815,155778.378,-335992.006,148897.898,139336.832,127691.015,-282790.972,101985.728,90624.879,84661.227,,
