,2011-06-30,2011-09-30
CargoAndFreightRevenue,75857000.000,72262000.000
DepreciationDepletionAndAmortization,20153000.000,20221000.000
DirectOperatingCosts,31447000.000,35998000.000
EarningsPerShareBasicAndDiluted,-0.480,-0.700
GeneralAndAdministrativeExpense,10367000.000,10626000.000
InterestExpense,7697000.000,8346000.000
NetIncomeLoss,-14441000.000,-21188000.000
NetIncomeLossAttributableToNoncontrollingInterest,-713000.000,-860000.000
NonoperatingIncomeExpense,-7509000.000,-8467000.000
OperatingExpenses,104779000.000,109267000.000
OperatingIncomeLoss,-7645000.000,-13581000.000
OtherNonoperatingIncomeExpense,188000.000,-121000.000
OtherSalesRevenueNet,309000.000,228000.000
ProfitLoss,-15154000.000,-22048000.000
Revenues,97134000.000,95686000.000
SalesRevenueNet,97134000.000,95686000.000
ShippingHandlingAndTransportationCosts,42609000.000,42248000.000
