,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,5180542.000,4663689.000,9651337.000,5269748.000,2039215.000,4345000.000,2676932.000,1716978.000,2833033.000,4316963.000,3807410.000,2046235.000,2785870.000,1678915.000,1945898.000,952185.000,1253716.000,4125643.000,4126165.000,4201268.000,4418775.000
AccountsReceivableNetCurrent,2506139.000,2971886.000,2577043.000,1288159.000,1321449.000,2126000.000,4601886.000,2716219.000,3223409.000,5533516.000,2873356.000,3401145.000,3053167.000,3645223.000,1859799.000,1714094.000,2021448.000,1996415.000,2286138.000,2589420.000,1594459.000
AccruedBonusesCurrent,,,,133168.000,,,,,,132324.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,633750.000,1547765.000,127226.000,1229982.000,1863103.000,734000.000,1780859.000,2599603.000,684639.000,3261674.000,6516823.000,4386154.000,2336231.000,1999344.000,371274.000,245465.000,707395.000,1629975.000,1654647.000,668161.000,172576.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2516163.000,2739789.000,2889225.000,2772758.000,2924434.000,2852000.000,1783475.000,1400195.000,1277581.000,1302096.000,1173386.000,1075697.000,987638.000,996256.000,925472.000,932095.000,930439.000,927718.000,941531.000,917442.000,877907.000
AdvancesOnInventoryPurchases,468845.000,142967.000,142968.000,78944.000,78944.000,79000.000,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,0.000,,,,0.000,0.000,,,,,,,,,,,,,,,
AssetRetirementObligation,,,,808572.000,822006.000,854000.000,1039021.000,1048001.000,1083708.000,1775792.000,1094059.000,1124377.000,1810678.000,1810674.000,1779432.000,1794356.000,3677982.000,3750245.000,3815456.000,3393466.000,3472786.000
AssetRetirementObligationCurrent,,,,,,,,,,877933.000,,,135429.000,547000.000,,,316392.000,300000.000,300000.000,,
AssetRetirementObligationsNoncurrent,241458.000,251647.000,310957.000,808572.000,822006.000,854000.000,1039021.000,1048001.000,1083708.000,897859.000,1094059.000,1124377.000,1675249.000,1263674.000,1779432.000,1794356.000,3361590.000,3450245.000,3515456.000,3393466.000,3472786.000
Assets,83664773.000,79763685.000,83251324.000,55723239.000,52867729.000,50862000.000,58161039.000,56316924.000,61091677.000,68841229.000,65223228.000,63205702.000,63939594.000,40526857.000,37491697.000,21988842.000,38779487.000,52042990.000,51031240.000,37772143.000,36913811.000
AssetsCurrent,59972602.000,49198387.000,34444007.000,24904561.000,16715796.000,19285000.000,21750818.000,15223279.000,14605285.000,17853284.000,17232855.000,10518694.000,8223017.000,6239238.000,4886893.000,4065583.000,3473068.000,19067165.000,18070458.000,4696940.000,4202244.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,13768865.000,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,,,,,,,,,200000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,,,,,,,,,,53540.000,,,
