,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,10000000.000,2000000.000,-19000000.000,2000000.000,6000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax,5000000.000,1000000.000,-10000000.000,1000000.000,3000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,,,-20000000.000,47000000.000,-51000000.000,-132000000.000,-44000000.000,51000000.000,-171000000.000,0.000,18000000.000,24000000.000,25000000.000,-22000000.000,48000000.000,40000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-3000000.000,3000000.000,,-9000000.000,-23000000.000,6000000.000,-19000000.000,-17000000.000,17000000.000,-6000000.000,-19000000.000,14000000.000,15000000.000,-33000000.000,-23000000.000,20000000.000,8000000.000,-9000000.000,-24000000.000,16000000.000,5000000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,-1000000.000,2000000.000,,-5000000.000,-11000000.000,2000000.000,-8000000.000,-8000000.000,8000000.000,-3000000.000,-9000000.000,8000000.000,9000000.000,-21000000.000,2000000.000,0.000,1000000.000,1000000.000,-4000000.000,0.000,1000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,-96000000.000,-29000000.000,,119000000.000,34000000.000,20000000.000,138000000.000,-35000000.000,38000000.000,-12000000.000,-89000000.000,-36000000.000,70000000.000,-168000000.000,-4000000.000,40000000.000,32000000.000,40000000.000,-15000000.000,41000000.000,44000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,,,60000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,3000000.000,-1000000.000,4000000.000,-17000000.000,-14000000.000,1000000.000,-6000000.000,19000000.000,11000000.000,1000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,-6000000.000,0.000,,-7000000.000,0.000,0.000,-90000000.000,-5000000.000,0.000,0.000,48000000.000,16000000.000,0.000,0.000,26000000.000,7000000.000,0.000,0.000,14000000.000,3000000.000,-10000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,5000000.000,0.000,,4000000.000,0.000,0.000,57000000.000,3000000.000,0.000,0.000,-30000000.000,-10000000.000,0.000,0.000,-16000000.000,-4000000.000,0.000,0.000,-9000000.000,-2000000.000,6000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,,,-32000000.000,-27000000.000,,-6000000.000,-4000000.000,-7000000.000,0.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,,,,,-21000000.000,-18000000.000,,-4000000.000,-3000000.000,-4000000.000,1000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,,,,,,25000000.000,5000000.000,6000000.000,5000000.000,10000000.000,3000000.000,8000000.000,16000000.000,1000000.000,5000000.000,2000000.000,10000000.000,16000000.000,1000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,,,,,,,,,,,-15000000.000,-3000000.000,-4000000.000,-4000000.000,-7000000.000,-2000000.000,-7000000.000,-17000000.000,-1000000.000,-3000000.000,-2000000.000,-7000000.000,10000000.000,-1000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,,,,-9000000.000,4000000.000,-45000000.000,-48000000.000,-18000000.000,-22000000.000,-11000000.000,-12000000.000,-23000000.000,-13000000.000,-17000000.000,-17000000.000,-9000000.000,-5000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,,,,,,5000000.000,-3000000.000,26000000.000,29000000.000,4000000.000,12000000.000,0.000,9000000.000,13000000.000,10000000.000,3000000.000,6000000.000,-4000000.000,1000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,-5000000.000,3000000.000,,21000000.000,18000000.000,9000000.000,19000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,,,,,2000000.000,7000000.000,,13000000.000,9000000.000,5000000.000,11000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,9000000.000,13000000.000,-25000000.000,52000000.000,-5000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,-5000000.000,-9000000.000,-17000000.000,-3000000.000,-4000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,-17000000.000,-4000000.000,-16000000.000,0.000,16000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,8000000.000,-1000000.000,10000000.000,1000000.000,9000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-10000000.000,-81000000.000,-158000000.000,-16000000.000,7000000.000,-42000000.000,-30000000.000,-41000000.000,65000000.000,36000000.000,-18000000.000,1000000.000,-18000000.000,-7000000.000,-33000000.000,-83000000.000,-52000000.000,40000000.000,-97000000.000,21000000.000,0.000,0.000,0.000,0.000,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,-5000000.000,-28000000.000,-92000000.000,-10000000.000,-2000000.000,-24000000.000,-15000000.000,-14000000.000,27000000.000,25000000.000,-7000000.000,0.000,-11000000.000,-3000000.000,-18000000.000,-48000000.000,-26000000.000,26000000.000,-55000000.000,18000000.000,0.000,0.000,0.000,0.000,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,22000000.000,1000000.000,-43000000.000,39000000.000,-47000000.000,-9000000.000,26000000.000,100000000.000,40000000.000,2000000.000,30000000.000,46000000.000,13000000.000,40000000.000,-12000000.000,21000000.000,12000000.000,-7000000.000,-38000000.000,26000000.000,8000000.000,17000000.000,31000000.000,13000000.000,34000000.000,26000000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,14000000.000,1000000.000,-27000000.000,25000000.000,31000000.000,-6000000.000,18000000.000,5000000.000,26000000.000,1000000.000,22000000.000,35000000.000,10000000.000,22000000.000,-1000000.000,14000000.000,9000000.000,-5000000.000,-30000000.000,18000000.000,7000000.000,12000000.000,23000000.000,8000000.000,26000000.000,19000000.000
OtherNoncashExpense,-5000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,2000000.000,7000000.000,4000000.000,25000000.000,-1000000.000,-3000000.000,-27000000.000,8000000.000,5000000.000,24000000.000,9000000.000,-11000000.000,-3000000.000,0.000,-2000000.000,5000000.000,8000000.000,4000000.000,8000000.000,20000000.000,-3000000.000,26000000.000,17000000.000,2000000.000,-21000000.000,6000000.000
OtherOperatingActivitiesCashFlowStatement,,,,,16000000.000,,,,85000000.000,,,,47000000.000,,,,29000000.000,,,,8000000.000,,,,69000000.000,
PaymentsForProceedsFromNuclearFuel,47000000.000,,,,44000000.000,,,,24000000.000,,,,91000000.000,,,,91000000.000,,,,89000000.000,,,,129000000.000,
PaymentsForProceedsFromOtherInvestingActivities,-33000000.000,,,,-7000000.000,,,,-16000000.000,,,,-29000000.000,,,,-23000000.000,,,,79000000.000,,,,-30000000.000,
PaymentsForRepurchaseOfCommonStock,,,,,19000000.000,,,,0.000,,,,,,,,,,,,,,,,,
PaymentsOfDividends,229000000.000,,,,248000000.000,,,,279000000.000,,,,315000000.000,,,,341000000.000,,,,401000000.000,,,,460000000.000,
PaymentsToAcquireOtherInvestments,,,,,95000000.000,,,,68000000.000,,,,,,,,,,,,,,,,,
PaymentsToInvestInDecommissioningFund,,,,,973000000.000,,,,946000000.000,,,,1481000000.000,,,,828000000.000,,,,838000000.000,,,,804000000.000,
ProceedsFromAdvancesForConstruction,,,,,45000000.000,,,,112000000.000,,,,-28000000.000,,,,2000000.000,,,,,,,,,
ProceedsFromDecommissioningFund,,,,,936000000.000,,,,924000000.000,,,,1451000000.000,,,,771000000.000,,,,823000000.000,,,,735000000.000,
ProceedsFromDivestitureOfBusinesses,,,,,,,,,,,,,,,,,,,,,,,,,1484000000.000,
ProceedsFromDividendsReceived,,,,,0.000,,,,,,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,18000000.000,,,,12000000.000,,,,8000000.000,,,,25000000.000,,,,16000000.000,,,,17000000.000,,,,7000000.000,
ProceedsFromIssuanceOfLongTermDebt,201000000.000,,,,566000000.000,,,,623000000.000,,,,655000000.000,,,,194000000.000,,,,1250000000.000,,,,689000000.000,
ProceedsFromMinorityShareholders,,,,,,,,,,,,,,,,,,,,,292000000.000,,,,0.000,
ProceedsFromNotesPayable,,,,,,,,,,,,,,,,,,,,,500000000.000,,,,200000000.000,
ProceedsFromPaymentsForOtherFinancingActivities,-9000000.000,,,,-4000000.000,,,,7000000.000,,,,70000000.000,,,,-6000000.000,,,,8000000.000,,,,-251000000.000,
ProceedsFromRepaymentsOfShortTermDebt,488000000.000,,,,582000000.000,,,,966000000.000,,,,1179000000.000,,,,603000000.000,,,,1186000000.000,,,,2041000000.000,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,1347000000.000,1228000000.000,992000000.000,,936000000.000,2001000000.000,953000000.000,,924000000.000,858000000.000,822000000.000,,1401000000.000,813000000.000,879000000.000,,729000000.000,2201000000.000,712000000.000,,701000000.000,727000000.000,902000000.000,,626000000.000,627000000.000
ProceedsFromSaleAndMaturityOfOtherInvestments,,,,,99000000.000,,,,81000000.000,,,,,,,,,,,,,,,,,
ProfitLoss,,,,,,,,,,,,,-14000000.000,,664000000.000,,650000000.000,720000000.000,881000000.000,511000000.000,637000000.000,544000000.000,789000000.000,1035000000.000,1591000000.000,804000000.000
PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedCostOfEquity,,10000000.000,7000000.000,,13000000.000,18000000.000,21000000.000,15000000.000,26000000.000,12000000.000,12000000.000,13000000.000,15000000.000,6000000.000,7000000.000,9000000.000,11000000.000,16000000.000,20000000.000,23000000.000,25000000.000,17000000.000,20000000.000,24000000.000,22000000.000,25000000.000
