,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdministrativeFeesExpense,,,,,,,,,,,,,,,,,,,,79185.000,74821.000,,58746.000
DistributionMadeToLimitedLiabilityCompanyLLCMemberDistributionsDeclaredPerUnit,,,,,,,,,,,,,,,,,,,,,,,0.000
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,,,,,0.000
InterestAndDividendIncomeOperating,-5693821.000,-5627208.000,-4884843.000,-4399348.000,-3967116.000,-3363887.000,-2960629.000,-2606565.000,-2219985.000,-1968232.000,-1657890.000,-1394075.000,-1251768.000,,,,,,,,,,
InterestIncomeExpenseNet,,,,,,,,,,,,,,,2.000,273.000,,,,,,,
InterestIncomeOperating,68.000,36.000,,,,,,,,,,,,,,,,,,,,,
LossContingencyAccrualCarryingValueProvision,,,,,,,0.000,,,,,,,,,,,,,,,,
LossContingencyAccrualProvision,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,
NoninterestExpenseInvestmentAdvisoryFees,,,,,,,2628165.000,,,,1341148.000,,,,,1065654.000,966979.000,,812546.000,740087.000,716380.000,606974.000,519777.000
NoninterestExpenseRelatedToPerformanceFees,,,,,,,732966.000,,,,,,,,,,,,,,,,
OperatingExpenses,5693889.000,5627244.000,4884843.000,4399348.000,3967116.000,3363887.000,2960629.000,2606565.000,2219985.000,1968232.000,1657890.000,1394075.000,1251768.000,1241642.000,1341563.000,1320333.000,1261473.000,1137206.000,1210461.000,1037548.000,1198101.000,989667.000,722476.000
OtherExpenses,394237.000,379317.000,356999.000,357049.000,343767.000,387124.000,330899.000,242095.000,214375.000,233595.000,232643.000,190625.000,142523.000,112777.000,181087.000,254679.000,294494.000,259710.000,397915.000,113428.000,216646.000,-47463.000,63459.000
PartnersCapitalAccountContributions,,,12579537.000,,,,4203749.000,,,,,,,,,,,,,,,,
PartnersCapitalAccountRedemptions,,,97784818.000,,,,67096314.000,,,,,,,,,,,,,,,,
PartnersCapitalAccountUnitsContributed,,,10776884.000,,,,3910348.000,,,,,,,,,,,,,,,,
PartnersCapitalAccountUnitsRedeemed,,,83483665.000,,,,59934927.000,,,,,,,,,,,,,,,,
PaymentsToAcquireInvestments,,,,,,,,,,,,,,,,,,,,,,,0.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,,,,,,,,,,,,,,,,,,,,,,9025000.000
ProfessionalFees,,,,,,,,,,,,,,,,,,,,104848.000,190254.000,,80494.000
ProfitLoss,-51229105.000,21017062.000,-7199870.000,-14315709.000,2958757.000,-29110605.000,10843317.000,-20800752.000,-19450448.000,13750281.000,-13511537.000,9048800.000,12419611.000,20159194.000,13781060.000,-23817135.000,-1745913.000,-3969708.000,4896660.000,-372561.000,-5366258.000,-7810547.000,311243.000
RealizedInvestmentGainsLosses,1011300.000,7027332.000,6315046.000,11153198.000,5269023.000,-2055268.000,-2565171.000,-3926989.000,-3247540.000,-5086476.000,-14114525.000,258061.000,666622.000,3097880.000,3074328.000,33319040.000,-2910516.000,-2421793.000,-3591007.000,-1719683.000,-549793.000,-1508627.000,-1111219.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,,,,,,,,,,,,,4022.000,0.000,,,,,,
RevenuesExcludingInterestAndDividends,-45535284.000,26644270.000,-2315027.000,-9916361.000,6925873.000,-25746718.000,13803946.000,-18194187.000,-17230463.000,15718513.000,-11853647.000,10442875.000,13671379.000,,,,,,,,,,
SponsorFees,5299652.000,5247927.000,4527844.000,4042299.000,3623349.000,2976763.000,2629730.000,2364470.000,2005610.000,1734637.000,1425247.000,1203450.000,1109245.000,1128865.000,1160476.000,,,,,,,,
TradingGainsLosses,,,,,,,,,,,,,,,15122621.000,-22497075.000,-484440.000,-2832502.000,6107121.000,664987.000,-4168157.000,-6820880.000,1033719.000
UnrealizedGainLossOnInvestments,,,,-21069559.000,1656850.000,,16369117.000,-14267198.000,-13982923.000,20804989.000,2260878.000,10184814.000,13004757.000,18302956.000,12048293.000,-55816115.000,2426076.000,-410709.000,9698128.000,2384670.000,-3618364.000,-5312253.000,2144938.000
