,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,,201135.000,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,414530.000,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,376885.000,416573.000,434783.000
AccountsPayableCurrent,476.000,,,600.000,,,,5000.000,,2350.000,2300.000,632.000,8982.000,49734.000,143019.000,162286.000,131386.000,,,,
AccountsReceivableNet,,,,,,,,,,,,,,,,,,,,,152075.000
AccountsReceivableNetCurrent,,,,,,,,,,,,21263.000,60730.000,24770.000,62101.000,22434.000,110567.000,,119770.000,16015.000,
AccruedFeesAndOtherRevenueReceivable,,,,,,,,,,,,,,,54790.000,92873.000,77979.000,,46157.000,117683.000,
AccruedLiabilitiesCurrent,,,,,,,,,,,,4976.000,38027.000,109066.000,152844.000,270049.000,306337.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,-1521.000,,,,,-379.000,-9861.000,-19006.000,-28692.000,-38969.000,-49487.000,-58525.000,,,
AdditionalPaidInCapital,55645.000,59645.000,62945.000,69945.000,72445.000,75445.000,78145.000,79145.000,87745.000,90545.000,93395.000,1231276.000,2475441.000,3149252.000,2788934.000,2961281.000,3510292.000,3719554.000,5287537.000,5537667.000,5618016.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,18864.000,18864.000,,,,,
Assets,322.000,790.000,314.000,966.000,180.000,492.000,582.000,1123.000,240.000,2859.000,2844.000,131882.000,874765.000,1458509.000,1665755.000,1546096.000,1501028.000,1560390.000,2013784.000,355255.000,348984.000
AssetsCurrent,322.000,790.000,314.000,966.000,180.000,492.000,582.000,1123.000,240.000,2859.000,2844.000,37709.000,446069.000,153498.000,377764.000,268382.000,230447.000,272271.000,236113.000,219586.000,225486.000
