,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30
CommonStockSharesIssued,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000
CommonStockSharesOutstanding,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000,75730341.000
CommonStockSharesSubscriptions,,,,,,,,,,,,,,,,,,,,500000.000
CommonStockValue,75730.000,75730.000,75730.000,75730.000,75730.000,75730.000,75730.000,75730.000,75730.000,75730.000,75730.000,75730.000,75730.000,75730.000,75730.000,75730.000,75730.000,75730.000,75730.000,75730.000
DeferredIncomeTaxLiabilities,732687.000,732687.000,732687.000,732687.000,732687.000,732687.000,732687.000,732687.000,732687.000,732687.000,732687.000,732687.000,732687.000,732687.000,732687.000,732687.000,732687.000,0.000,,
DepositsAssetsNoncurrent,123823.000,125497.000,123990.000,124416.000,126808.000,126911.000,129003.000,129580.000,128482.000,126366.000,128506.000,128530.000,125948.000,127393.000,123855.000,123421.000,120460.000,1.000,1.000,1.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,5830348.000,6268427.000,6342950.000,5081819.000,5319522.000,6342310.000,6588824.000,6676392.000,6778413.000,6859585.000,6938179.000,6998687.000,7172273.000,7229917.000,7313885.000,,,,,
InterestReceivableCurrent,,,,291.000,,,,,,,,,,,,,,,,
Investments,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
InvestmentsInAndAdvancesToAffiliatesAtFairValue,,,,,,,,,,,,,,,,,,,,430000.000
Liabilities,1216019.000,1214806.000,1208756.000,1237612.000,1242926.000,1203280.000,1198508.000,1205546.000,1191782.000,1189251.000,1213795.000,1179778.000,1152670.000,1153660.000,1161312.000,1148304.000,1141133.000,426566.000,398138.000,422931.000
LiabilitiesAndStockholdersEquity,4875833.000,4821020.000,4740447.000,6030434.000,5798045.000,5660534.000,5409248.000,5328718.000,5212933.000,5129230.000,5075180.000,4980655.000,4886967.000,4830313.000,4753997.000,4677076.000,4610346.000,991202.000,869966.000,1312981.000
LiabilitiesCurrent,,,,,,,465821.000,472859.000,,,,,,,,,,,,
MineralPropertiesNet,3148740.000,3148740.000,3148740.000,3148740.000,3148740.000,3148740.000,3148740.000,3148740.000,3148740.000,3148740.000,3148740.000,3148740.000,3148740.000,3148740.000,3148740.000,3148740.000,3148740.000,1.000,1.000,1.000
PrepaidExpenseCurrent,6362.000,6393.000,31629.000,16166.000,18243.000,19213.000,16319.000,14027.000,9525.000,9163.000,19755.000,19813.000,24364.000,7874.000,16016.000,15452.000,16293.000,12620.000,16704.000,16116.000
PropertyPlantAndEquipmentNet,2176.000,43524.000,153392.000,206914.000,180520.000,171575.000,189263.000,178484.000,165454.000,151397.000,142985.000,131668.000,117929.000,108309.000,96117.000,88348.000,78978.000,71422.000,63477.000,54957.000
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,,,,,-7377798.000,-7437357.000,-10321662.000,-10400054.000,-10466434.000
StockholdersEquity,3659814.000,3606214.000,3531691.000,4792822.000,4555119.000,4457254.000,4210740.000,4123172.000,4021151.000,3939979.000,3861385.000,3800877.000,3734297.000,3676653.000,3592685.000,3528772.000,3469213.000,564636.000,471828.000,890050.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3659814.000,3606214.000,3531691.000,4792822.000,4555119.000,4457254.000,4210740.000,4123172.000,4021151.000,3939979.000,3861385.000,3800877.000,3734297.000,3676653.000,3592685.000,3528772.000,3469213.000,564636.000,471828.000,890050.000
ValueAddedTaxReceivableCurrent,13609.000,17566.000,20418.000,25082.000,10036.000,12535.000,15403.000,16890.000,19223.000,20116.000,22380.000,17131.000,4057.000,4888.000,6797.000,2723.000,3587.000,,,
