,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
IncreaseDecreaseInDueToAffiliatesCurrent,,,,281654.000,-227571.000,-22048.000
IncreaseDecreaseInOperatingCapital,-132929.000,-75922.000,272222.000,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,-197643.000,-12549.000
IncreaseDecreaseInOtherReceivables,,,,-719.000,-19281.000,1922.000
IncreaseDecreaseInPrepaidExpense,,,,-1543.000,576.000,-538.000
IncreaseDecreaseInUnearnedPremiums,,,,,-26814.000,-23807.000
InterestAndFeeIncomeLoansLeaseFinancing,,,,-10262.000,-8733.000,5770.000
InterestAndOtherIncome,47417.000,27712.000,23862.000,38132.000,12326.000,5522.000
InterestExpense,40301.000,22778.000,9691.000,21195.000,1365705.000,14346.000
LitigationSettlementAmount,,,-40269.000,,-95316.000,
NetCashProvidedByUsedInFinancingActivities,-3637231.000,-3688688.000,-3632572.000,-2188255.000,-791186.000,-281445.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-3637231.000,-3688688.000,-3632572.000,-2188255.000,-791186.000,-281445.000
NetCashProvidedByUsedInInvestingActivities,-1875525.000,-1376694.000,-291130.000,-81585.000,544875.000,-55252.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1875525.000,-1376694.000,-291130.000,-81585.000,544875.000,-55252.000
NetCashProvidedByUsedInOperatingActivities,4973110.000,4351187.000,3092213.000,2389095.000,118418.000,648584.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,4973110.000,4351187.000,3092213.000,2389095.000,118418.000,648584.000
NetIncomeLoss,,,,68431.000,341725.000,-383478.000
NetIncomeLossAllocatedToLimitedPartners,-2795670.000,-405605.000,-405605.000,44580.000,333946.000,-386139.000
NetIncomeLossPerOutstandingGeneralPartnershipUnitNetOfTax,,,,0.020,0.190,-0.220
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-1.550,,,,,
OperatingExpenses,1369837.000,1230555.000,854204.000,739841.000,538994.000,496925.000
OperatingLeasesIncomeStatementLeaseRevenue,,,4013350.000,3087970.000,1888156.000,910358.000
OtherIncome,,,,100652.000,,
PartnersCapitalAccountDistributions,-3618428.000,-3606493.000,-3592159.000,-2385147.000,-777868.000,266071.000
PartnersCapitalAccountRedemptions,-16319.000,-81024.000,-39762.000,3411.000,12943.000,97574.000
PartnersCapitalAccountUnitsRedeemed,-1397.000,-7633.000,-4774.000,565.000,3468.000,24748.000
PaymentsForFees,-11636.000,-42961.000,-48606.000,-34021.000,1844.000,34147.000
PaymentsForRepurchaseOfEquity,-16319.000,-81024.000,-39762.000,-3411.000,12943.000,97574.000
PaymentsOfLoanCosts,-2484.000,-1171.000,-651.000,-8822.000,375.000,6166.000
PaymentsToAcquireFinanceReceivables,,,-99192.000,-73033.000,,
PaymentsToAcquirePropertyPlantAndEquipment,-2523595.000,-2642669.000,-560971.000,-302887.000,8639.000,131984.000
ProceedsFromCollectionOfFinanceReceivables,110710.000,94956.000,6420.000,40588.000,45402.000,45402.000
ProceedsFromFeesReceived,-25666.000,-12600.000,-3167.000,,,
ProceedsFromLegalSettlements,,,-40269.000,,,
ProceedsFromOtherDebt,-411629.000,-385278.000,-185150.000,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,548996.000,1213980.000,411219.000,287768.000,509956.000,65477.000
ProfitLoss,-2760498.000,-368528.000,-612177.000,68431.000,341725.000,-383478.000
RevenueFromLeaseOrRentalOfPropertyOrEquipment,7271862.000,6371220.000,,,,
Revenues,7348482.000,6692879.000,4020191.000,3211202.000,2173099.000,952933.000
SalesRevenueNet,7348482.000,6692879.000,4020191.000,3110550.000,2173099.000,952933.000
ValuationAllowancesAndReservesAdjustments,,84000.000,,,,
ValuationAllowancesAndReservesChargedToCostAndExpense,73701.000,84125.000,0.000,,,
ValuationAllowancesAndReservesRecoveries,,,,,-1831374.000,-9787.000
WeightedAverageLimitedPartnershipUnitsOutstanding,1809245.000,1804012.000,1804012.000,1795773.000,1793599.000,1780739.000
