,2011-12-31
AmortizationOfFinancingCosts,1347000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3346000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,231248000.000
DeferredIncomeTaxExpenseBenefit,6031000.000
DepreciationDepletionAndAmortization,24688000.000
EffectOfExchangeRateOnCashAndCashEquivalents,-77000.000
ForeignCurrencyTransactionGainLossUnrealized,-29000.000
GainLossOnDispositionOfAssets,63000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,32458000.000
IncomeTaxExpenseBenefit,9640000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,1592000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-114000.000
IncreaseDecreaseInInventories,3668000.000
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,67000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,659000.000
IncreaseDecreaseInReceivables,6309000.000
InterestExpense,26191000.000
NetCashProvidedByUsedInFinancingActivities,-4137000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-4137000.000
NetCashProvidedByUsedInInvestingActivities,-38898000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-38898000.000
NetCashProvidedByUsedInOperatingActivities,46458000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,46458000.000
NetIncomeLoss,22818000.000
OperatingIncomeLoss,58709000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-1504000.000
OtherNonoperatingIncomeExpense,-60000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,23507000.000
PaymentsToAcquireProductiveAssets,15402000.000
ProceedsFromLinesOfCredit,24000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,11000.000
RepaymentsOfLinesOfCredit,8000000.000
RepaymentsOfLongTermCapitalLeaseObligations,129000.000
RepaymentsOfSeniorDebt,5008000.000
Revenues,379336000.000
SalesRevenueNet,379336000.000
SellingGeneralAndAdministrativeExpense,64691000.000
