,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
LineOfCreditFacilityMaximumBorrowingCapacity,,,,130000000.000,130000000.000,130000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,,,,,,
LongTermDebtCurrent,,,,,,,,,,,,,,,,30000000.000,19000000.000,52018000.000,0.000,0.000,
LongTermDebtNoncurrent,42000000.000,58000000.000,60000000.000,78000000.000,80000000.000,111000000.000,112000000.000,112000000.000,123000000.000,139000000.000,168000000.000,205000000.000,203000000.000,200000000.000,194000000.000,150000000.000,150000000.000,110000000.000,127900000.000,122000000.000,120500000.000
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,13715000.000,16112000.000,18723000.000,21727000.000,25190000.000,29098000.000,32684000.000,36148000.000,39811000.000,44483000.000,50048000.000,93896000.000,101742000.000,109933000.000,160508000.000,232008000.000,238093000.000,165362000.000,171027000.000,176551000.000,181420000.000
OilAndGasPropertySuccessfulEffortMethodNet,85128000.000,103455000.000,108853000.000,145309000.000,149686000.000,179931000.000,180208000.000,180532000.000,225695000.000,237443000.000,316644000.000,407295000.000,404405000.000,399153000.000,351353000.000,286908000.000,282577000.000,252898000.000,268108000.000,265217000.000,262789000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,2322000.000,2356000.000,2234000.000,2111000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,257000.000,122000.000,,
OtherAssetsNoncurrent,509000.000,482000.000,455000.000,650000.000,440000.000,398000.000,524000.000,843000.000,798000.000,841000.000,869000.000,4284000.000,4005000.000,3925000.000,3674000.000,3817000.000,3480000.000,3202000.000,2881000.000,2513000.000,2327000.000
OtherLiabilitiesNoncurrent,,,,,,,88000.000,128000.000,113000.000,115000.000,108000.000,107000.000,107000.000,107000.000,107000.000,0.000,,,99000.000,93000.000,87000.000
PartnersCapital,46629000.000,60473000.000,53148000.000,72181000.000,71169000.000,71958000.000,66655000.000,66788000.000,97616000.000,90680000.000,149758000.000,234142000.000,228135000.000,216810000.000,188211000.000,130498000.000,127559000.000,112050000.000,115547000.000,111650000.000,115459000.000
PrepaidExpenseAndOtherAssetsCurrent,50000.000,152000.000,129000.000,25000.000,516000.000,555000.000,282000.000,191000.000,505000.000,392000.000,286000.000,652000.000,570000.000,439000.000,296000.000,623000.000,560000.000,427000.000,297000.000,662000.000,413000.000
PropertyPlantAndEquipmentOther,,,,,,,,,,,,,,,,,,,262000.000,289000.000,296000.000
ProvedOilAndGasPropertySuccessfulEffortMethod,98843000.000,119567000.000,127576000.000,167036000.000,174876000.000,209029000.000,212892000.000,216680000.000,265506000.000,281926000.000,366692000.000,501191000.000,506147000.000,509086000.000,511861000.000,518916000.000,520670000.000,418260000.000,438873000.000,441479000.000,443913000.000
RelatedPartyTransactionDueFromToRelatedParty,,,,,,,,,,,,,,,,,,600000.000,100000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,1764000.000,1764000.000,1764000.000,1764000.000,1764000.000,1764000.000,1764000.000,,,,1764000.000,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,1413151.000,,,,1041638.000,,,,727714.000,,,,1844103.000,,,,,
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,403422000.000,,,,391263000.000,,,,664277000.000,,,,191420000.000,,,,157285000.000,
TemporaryEquityValueExcludingAdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,19066000.000,19570000.000,19798000.000
