,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,1742000.000,,,,2054000.000,,,,5302000.000,,,,6488000.000,,,,5252000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,8217000.000,,,,6775000.000,,,,3400000.000,,,,3146000.000,,,,3239000.000,,,,3773000.000
AllocatedShareBasedCompensationExpense,,,,9200000.000,7100000.000,,6800000.000,7300000.000,3800000.000,3700000.000,3400000.000,4900000.000,3900000.000,3800000.000,3100000.000,4600000.000,4600000.000,4700000.000,,,4602000.000,,3800000.000
AmortizationOfFinancingCosts,2336000.000,2308000.000,2867000.000,4091000.000,4595000.000,5441000.000,5210000.000,5349000.000,6012000.000,7056000.000,6490000.000,6989000.000,7423000.000,6870000.000,7682000.000,7681000.000,7419000.000,7725000.000,7161000.000,7388000.000,8081000.000,8312000.000,8992000.000
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,,0.040,,,,0.050,,,,0.075
DeferredIncomeTaxExpenseBenefit,,,14679000.000,,,,21676000.000,,,,33312000.000,,,,10642000.000,,,,51133000.000,,,,48941000.000
Depreciation,24644000.000,30657000.000,44336000.000,52537000.000,57932000.000,61414000.000,63863000.000,68783000.000,71811000.000,75580000.000,78142000.000,81475000.000,86119000.000,90921000.000,91012000.000,98402000.000,102046000.000,106300000.000,108575000.000,112136000.000,113251000.000,118720000.000,123909000.000
DividendsCommonStockCash,,,,,,,2532000.000,,,,3059000.000,,,,4101000.000,,,,5142000.000,,,,7736000.000
EarningsPerShareBasic,0.080,0.180,0.270,0.280,0.370,0.390,0.390,0.420,0.480,0.590,0.600,0.610,0.610,0.690,0.190,0.740,0.750,0.790,0.900,0.890,0.910,0.950,0.830
EarningsPerShareDiluted,0.080,0.180,0.260,0.280,0.360,0.380,0.380,0.410,0.460,0.550,0.570,0.580,0.580,0.650,0.190,0.700,0.710,0.740,0.850,0.840,0.860,0.890,0.780
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,14430000.000,,,,8030000.000,,,,20979000.000,,,,-462000.000
GainsLossesOnExtinguishmentOfDebt,-3349000.000,,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,142271000.000,144573000.000,,133878000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,10888000.000,28341000.000,41610000.000,43884000.000,57193000.000,61286000.000,61672000.000,66311000.000,74888000.000,90571000.000,94709000.000,95680000.000,96277000.000,108110000.000,29974000.000,118164000.000,119587000.000,125228000.000,143991000.000,,,,
IncomeTaxExpenseBenefit,3865000.000,10070000.000,14683000.000,15712000.000,20182000.000,21477000.000,21676000.000,23321000.000,26310000.000,31724000.000,33312000.000,33643000.000,33844000.000,37979000.000,10642000.000,42046000.000,42545000.000,44329000.000,51133000.000,50468000.000,51297000.000,52415000.000,48941000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,7529000.000,,,,11048000.000,,,,347000.000,,,,-7476000.000,,,,-22483000.000,,,,-30549000.000
IncreaseDecreaseInDeferredRevenue,,,4625000.000,,,,5834000.000,,,,-900000.000,,,,1188000.000,,,,-1204000.000,,,,3247000.000
IncreaseDecreaseInOtherOperatingAssets,,,7658000.000,,,,-6739000.000,,,,-12482000.000,,,,-20005000.000,,,,-9446000.000,,,,24048000.000
IncreaseDecreaseInRestrictedCash,,,16220000.000,,,,4251000.000,,,,-10567000.000,,,,9510000.000,,,,-38000.000,,,,2330000.000
InterestAndOtherIncome,340000.000,1649000.000,816000.000,3123000.000,2069000.000,3885000.000,1894000.000,1573000.000,2070000.000,,,,,,,,,,,,,,
InterestExpense,15775000.000,13301000.000,24781000.000,38237000.000,39843000.000,44552000.000,45440000.000,48817000.000,47958000.000,50155000.000,50848000.000,54324000.000,56005000.000,59413000.000,63085000.000,65829000.000,67522000.000,69708000.000,68121000.000,70578000.000,72801000.000,74701000.000,76055000.000
InterestExpenseDebt,10090000.000,10993000.000,21914000.000,34146000.000,35248000.000,39111000.000,40230000.000,43468000.000,41946000.000,43099000.000,44358000.000,47335000.000,48582000.000,52543000.000,55403000.000,58148000.000,60103000.000,61983000.000,60960000.000,63190000.000,64720000.000,66389000.000,67063000.000
InterestOnConvertibleDebtNetOfTax,,,,1495000.000,1448000.000,,1407000.000,1422000.000,1458000.000,1496000.000,1433000.000,1447000.000,1465000.000,1466000.000,1433000.000,1446000.000,1463000.000,1464000.000,1454000.000,1455000.000,1472000.000,1399000.000,1424000.000
InterestPaidCapitalized,,,3949000.000,,,,6899000.000,,,,10391000.000,,,,10704000.000,,,,9470000.000,,,,11402000.000
InterestPaidNet,,,17408000.000,,,,30600000.000,,,,43256000.000,,,,62472000.000,,,,86481000.000,,,,90059000.000
LitigationSettlementAmount,,,,,,,,,,,,,,,-72000000.000,,,,,,,,
NetCashProvidedByUsedInContinuingOperations,,,521461000.000,,,,-12466000.000,,,,-14095000.000,,,,-72663000.000,,,,6139000.000,,,,-119044000.000
NetCashProvidedByUsedInFinancingActivities,,,1017768000.000,,,,485561000.000,,,,107004000.000,,,,331422000.000,,,,298757000.000,,,,413719000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,1017768000.000,,,,485561000.000,,,,107004000.000,,,,331422000.000,,,,298757000.000,,,,413719000.000
NetCashProvidedByUsedInInvestingActivities,,,-597829000.000,,,,-659168000.000,,,,-301339000.000,,,,-613586000.000,,,,-520364000.000,,,,-752427000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-597829000.000,,,,-659168000.000,,,,-301339000.000,,,,-613586000.000,,,,-520364000.000,,,,-752427000.000
NetCashProvidedByUsedInOperatingActivities,,,101522000.000,,,,161141000.000,,,,180240000.000,,,,209501000.000,,,,227746000.000,,,,219664000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,101522000.000,,,,161141000.000,,,,180240000.000,,,,209501000.000,,,,227746000.000,,,,219664000.000
NetIncomeLoss,7023000.000,18271000.000,,,,,,,,,,,,,,,,,,,,,
