,2011-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,8772753.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-232734.000
CostsAndExpenses,19704186.000
DepreciationDepletionAndAmortization,291110.000
EarningsPerShareBasicAndDiluted,-0.840
GainLossOnSaleOfPropertyPlantEquipment,-1000.000
GeneralAndAdministrativeExpense,12443423.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-19049760.000
IncreaseDecreaseInAccountsPayable,81646.000
IncreaseDecreaseInAccruedLiabilities,-70577.000
IncreaseDecreaseInDerivativeLiabilities,106818.000
IncreaseDecreaseInOtherOperatingAssets,-8676.000
IncreaseDecreaseInPrepaidExpense,-560070.000
InvestmentIncomeInterest,191446.000
NetCashProvidedByUsedInFinancingActivities,2636239.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2636239.000
NetCashProvidedByUsedInInvestingActivities,5486528.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,5486528.000
NetCashProvidedByUsedInOperatingActivities,-8355501.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-8355501.000
NetIncomeLoss,-19049760.000
OperatingIncomeLoss,-19704186.000
OtherAmortizationOfDeferredCharges,822690.000
OtherNonoperatingIncomeExpense,392850.000
PaymentsForProceedsFromInvestments,-134716.000
PaymentsToAcquirePropertyPlantAndEquipment,34607.000
ProceedsFromIssuanceOfCommonStock,2813435.000
ProceedsFromSaleOfPropertyPlantAndEquipment,8000.000
ProceedsFromSaleOfRestrictedInvestments,5378419.000
ProceedsFromStockOptionsExercised,92500.000
RepaymentsOfLongTermDebt,269696.000
ResearchAndDevelopmentExpense,7260763.000
ShareBasedCompensation,8822753.000
UnrealizedGainLossOnDerivatives,70130.000
