,2011-12-31,2012-12-31,2013-12-31,2014-12-31
LimitedPartnersCapitalAccountDistributionAmount,,,,0.445
LineOfCreditFacilityDecreaseRepayments,893000000.000,1700000000.000,,
LineOfCreditFacilityIncreaseAdditionalBorrowings,940000000.000,1560000000.000,,
NaturalGasMidstreamRevenue,,,826000000.000,1903000000.000
NetCashProvidedByUsedInFinancingActivities,,,923000000.000,1455000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,923000000.000,1455000000.000
NetCashProvidedByUsedInInvestingActivities,,,-1393000000.000,-2169000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1393000000.000,-2169000000.000
NetCashProvidedByUsedInOperatingActivities,,,436000000.000,719000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,436000000.000,719000000.000
NetIncomeLoss,,,19000000.000,-157000000.000
NetIncomeLossAllocatedToGeneralPartners,,,,-31000000.000
NetIncomeLossAllocatedToLimitedPartners,,27000000.000,34000000.000,-199000000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,8000000.000,15000000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,22000000.000,34000000.000,-199000000.000
NoncashOrPartNoncashAcquisitionDebtAssumed1,,,,1887000000.000
OperatingCostsAndExpenses,,,296000000.000,448000000.000
OperatingIncomeLoss,,,55000000.000,-17000000.000
OperatingLeasesRentExpenseNet,3200000.000,,11000000.000,20000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,0.000,0.000
OtherComprehensiveIncomeLossNetOfTax,,,0.000,0.000
OtherNonoperatingIncomeExpense,,-16000000.000,7000000.000,12000000.000
OtherPreferredStockDividendsAndAdjustments,,,6000000.000,4000000.000
OtherSalesRevenueNet,,,105000000.000,225000000.000
PartnersCapitalAccountDistributions,,,-386000000.000,-706000000.000
PartnersCapitalAccountUnitBasedCompensation,,,7000000.000,10000000.000
PaymentsOfDebtIssuanceCosts,,,24000000.000,31000000.000
PaymentsOfDividendsMinorityInterest,,,17000000.000,3000000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,,,6000000.000,4000000.000
PaymentsToAcquireBusinessesAndInterestInAffiliates,,,0.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,475000000.000,805000000.000
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,,,148000000.000,355000000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,1034000000.000,1088000000.000
PolicyholderBenefitsAndClaimsIncurredHealthCare,,,9000000.000,17000000.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,203900000.000,,0.000,
ProceedsFromIssuanceOfLongTermDebt,,,1000000000.000,1580000000.000
ProceedsFromLinesOfCredit,,,1460000000.000,3860000000.000
ProceedsFromMinorityShareholders,,,17000000.000,3000000.000
ProceedsFromRepaymentsOfBankOverdrafts,,,18000000.000,-11000000.000
ProceedsFromRepaymentsOfSecuredDebt,,,318000000.000,380000000.000
ProceedsFromSaleOfProductiveAssets,,,15000000.000,11000000.000
ProceedsFromStockOptionsExercised,,,0.000,1227000000.000
ProfitLoss,,,27000000.000,-142000000.000
PropertyPlantAndEquipmentAdditions,,,1034000000.000,1088000000.000
RedemptionPremium,,8000000.000,,
RelatedPartyTransactionAmountsOfTransaction,,,0.000,
RepaymentsOfLinesOfCredit,,,1100000000.000,3480000000.000
RepaymentsOfLongTermDebt,,,163000000.000,983000000.000
Revenues,,,2521000000.000,4951000000.000
SalesRevenueNet,,,2521000000.000,4951000000.000
ShareBasedCompensation,,,7000000.000,10000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,224000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,6800.000,300.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,26.720,23.730,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,0.000,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,38300.000,,,
StockIssuedDuringPeriodValueAcquisitions,,,,800000000.000
TemporaryEquityAccretionToRedemptionValue,,,,1000000.000
UnrealizedGainLossOnDerivatives,,,-6000000.000,93000000.000
WeightedAverageLimitedPartnershipUnitsOutstanding,,167492735.000,196227348.000,348070121.000
WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,,172385614.000,198658146.000,348070121.000
