,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,-153934.000,,,,-486815.000,,,,105974.000,,,,138277.000,,,,131740.000,,,,116718.000
BankruptcyClaimsAmountOfClaimsFiled,,,,,,,,,,,,,,,,,,,,0.000,0.000,,
BusinessCombinationAcquisitionRelatedCosts,,,18928.000,2629.000,0.000,1088.000,0.000,28668.000,4919.000,1857.000,,0.000,0.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,63041.000,,,,1450575.000,,,,-74963.000,,,,36335.000,,,,62153.000,,,,43933.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,0.000,0.000,0.000,0.000,,571525.000,0.000,,,0.000,0.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,-6036.000,-11021.000,-12269.000,-13252.000,-16663.000,-9796.000,43622.000,-625.000,8555.000,0.000,0.000,132.000,
CostsAndExpensesRelatedParty,40001.000,37569.000,40121.000,38921.000,36187.000,33628.000,39107.000,35656.000,34799.000,34601.000,37915.000,35393.000,37640.000,38874.000,39783.000,46751.000,36211.000,30093.000,30046.000,29997.000,28676.000,25072.000,29609.000
DepreciationAndAmortization,,,83821.000,88093.000,78802.000,58119.000,78802.000,74074.000,77111.000,54781.000,77111.000,77111.000,77111.000,77108.000,77111.000,77111.000,77111.000,77108.000,77111.000,77111.000,77111.000,77111.000,77141.000
DepreciationAndAmortizationDiscontinuedOperations,,,,40.000,10301.000,,0.000,7666.000,7330.000,,0.000,0.000,0.000,0.000,,,,,,,,,
DepreciationNonproduction,82155.000,74762.000,,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,-2257.000,0.000,,576841.000,0.000,377578.000,,0.000,0.000,0.000,0.000,,21525.000,0.000,,,0.000,0.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,-318.000,17525.000,280297.000,-1764.000,24639.000,283353.000,588670.000,9570.000,17762.000,-16961.000,-6036.000,-11021.000,-12269.000,-13252.000,-16663.000,11729.000,43622.000,-625.000,8555.000,0.000,0.000,132.000,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,120.000,238.000,,0.000,2751.000,436.000,,-6036.000,-11021.000,-12269.000,71904.000,-18360.000,-9796.000,-191.000,-625.000,0.000,0.000,0.000,0.000,
