,2011-04-03,2011-10-02,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-30,2013-12-29,2014-03-30,2014-06-29,2014-09-30,2014-12-28,2015-03-29,2015-06-28,2015-09-30,2016-01-03,2016-04-03,2016-06-30,2016-10-02,2017-01-01,2017-04-02
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,503000000.000,,,
AccountsPayableCurrent,,841000000.000,,,,697000000.000,,616000000.000,657000000.000,694000000.000,,,,680000000.000,,,,574000000.000,,,,475000000.000,,
AccrualForEnvironmentalLossContingencies,,17000000.000,,,,17000000.000,,20000000.000,20000000.000,19000000.000,,,,19000000.000,,,,16000000.000,,,14000000.000,13000000.000,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,41000000.000,,,,47000000.000,,,,50000000.000,,,,23000000.000,,,,21000000.000,,
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,,,,,,,,,,,,,,,8000000.000,,,
AccruedEnvironmentalLossContingenciesNoncurrent,,9000000.000,,,,10000000.000,,10000000.000,12000000.000,11000000.000,,,,7000000.000,,,,8000000.000,,,6000000.000,6000000.000,,
AccruedIncomeTaxesCurrent,,23000000.000,,,,15000000.000,,14000000.000,11000000.000,8000000.000,,,,8000000.000,,,,9000000.000,,,10000000.000,8000000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,-1014000000.000,,,,1005000000.000,,963000000.000,962000000.000,972000000.000,,,,973000000.000,,,,868000000.000,,,841000000.000,830000000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,3000000.000,,,,2000000.000,,2000000.000,1000000.000,-3000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,-942000000.000,,,,1010000000.000,,1012000000.000,987000000.000,792000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,110000000.000,,,,93000000.000,,91000000.000,59000000.000,61000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-829000000.000,,,,-915000000.000,,-919000000.000,-927000000.000,-734000000.000,,,,-749000000.000,,,,-766000000.000,,,-742000000.000,-809000000.000,,
