,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,14700000.000,30800000.000,25300000.000,4700000.000,8700000.000,12100000.000,12700000.000,4200000.000,10600000.000,11500000.000,51600000.000,231000000.000,246000000.000,212000000.000,231000000.000,246000000.000,167000000.000,277000000.000,414000000.000,322000000.000,286000000.000,413000000.000,425000000.000,441000000.000,486000000.000
AccountsPayableRelatedPartiesCurrent,,,,16000000.000,,,,10200000.000,,,,60000000.000,,,,61000000.000,,,,45000000.000,,,,27000000.000,
AccountsReceivableRelatedPartiesCurrent,,,,1300000.000,,,,100000.000,,,,17000000.000,,,,0.000,,,,17000000.000,,,,22000000.000,
AccruedIncomeTaxesCurrent,3300000.000,4900000.000,7000000.000,7100000.000,6400000.000,6400000.000,8200000.000,8800000.000,7900000.000,7300000.000,19100000.000,44000000.000,47000000.000,72000000.000,69000000.000,63000000.000,58000000.000,64000000.000,66000000.000,60000000.000,56000000.000,74000000.000,79000000.000,76000000.000,59000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,214000000.000,219700000.000,225800000.000,234100000.000,243100000.000,251900000.000,261100000.000,269600000.000,276600000.000,284800000.000,306000000.000,3229000000.000,3290000000.000,3346000000.000,3397000000.000,3459000000.000,3523000000.000,3575000000.000,3569000000.000,3654000000.000,3719000000.000,3753000000.000,3820000000.000,3866000000.000,3940000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3800000.000,4500000.000,4700000.000,4500000.000,4400000.000,4200000.000,4100000.000,3900000.000,3700000.000,3600000.000,4000000.000,-5000000.000,-10000000.000,-4000000.000,-13000000.000,-20000000.000,-35000000.000,-33000000.000,-43000000.000,-50000000.000,-39000000.000,-38000000.000,-42000000.000,-45000000.000,-44000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,100000.000,,,,100000.000,,,,1000000.000,,,,3000000.000,,,,3000000.000,,,,6000000.000,
AssetRetirementObligation,,,,,,,,,,,,17000000.000,,,,20000000.000,,,,48000000.000,,,,46000000.000,
Assets,2205700000.000,2481900000.000,2460500000.000,2456900000.000,2454300000.000,2449800000.000,2444100000.000,2805700000.000,2794700000.000,2963900000.000,6581000000.000,16794000000.000,16862000000.000,16937000000.000,17318000000.000,17793000000.000,18056000000.000,18310000000.000,19124000000.000,18851000000.000,19382000000.000,20033000000.000,20851000000.000,21606000000.000,22421000000.000
AssetsCurrent,62400000.000,491900000.000,46100000.000,41600000.000,37500000.000,37700000.000,31100000.000,55300000.000,62200000.000,59500000.000,172800000.000,565000000.000,570000000.000,555000000.000,536000000.000,555000000.000,672000000.000,564000000.000,720000000.000,544000000.000,585000000.000,553000000.000,761000000.000,660000000.000,685000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,,,,,,,,,,,,,0.000
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,171500000.000,100000.000,,100000.000,,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesRestrictedNoncurrent,,,,,,,,,,,2002800000.000,,,,,,,,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,,,,,,,,,,,,,,,,0.000,
CashAndCashEquivalentsAtCarryingValue,29400000.000,459500000.000,3800000.000,800000.000,3100000.000,400000.000,1000000.000,20600000.000,25300000.000,18100000.000,92500000.000,121000000.000,110000000.000,123000000.000,136000000.000,140000000.000,242000000.000,167000000.000,291000000.000,168000000.000,214000000.000,171000000.000,365000000.000,216000000.000,282000000.000
CommercialPaper,,,,27000000.000,40000000.000,40000000.000,40900000.000,336400000.000,324100000.000,324200000.000,545100000.000,338000000.000,284000000.000,549000000.000,813000000.000,907000000.000,121000000.000,38000000.000,0.000,476000000.000,806000000.000,693000000.000,1177000000.000,574000000.000,1051000000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,5625000000.000,,,,5184000000.000,,,,6152000000.000,,,,6672000000.000,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,-600000.000,,,,-400000.000,,,,2000000.000,,,,3000000.000,,,,12000000.000,,,,11000000.000,
DeferredCreditsAndOtherLiabilities,,,,,,,,,,,,140000000.000,142000000.000,153000000.000,148000000.000,156000000.000,152000000.000,152000000.000,165000000.000,189000000.000,194000000.000,198000000.000,204000000.000,200000000.000,197000000.000
DeferredFuelCost,,,,,,,,,,,,,,,,,58000000.000,57000000.000,56000000.000,41000000.000,44000000.000,33000000.000,19000000.000,6000000.000,7000000.000
DeferredTaxLiabilitiesNoncurrent,9300000.000,7400000.000,7600000.000,8000000.000,8300000.000,8700000.000,9100000.000,9400000.000,9900000.000,10100000.000,44600000.000,34000000.000,34000000.000,36000000.000,36000000.000,37000000.000,38000000.000,40000000.000,38000000.000,38000000.000,39000000.000,42000000.000,42000000.000,42000000.000,43000000.000
DueFromOtherRelatedPartiesCurrent,,,,3200000.000,,,,1200000.000,,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,152000000.000,,,,10000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,7000000.000,,,,10000000.000,,,,9000000.000,,,,11000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,7000000.000,,,,7000000.000,,,,8000000.000,,,,8000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,7000000.000,,,,7000000.000,,,,8000000.000,,,,10000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,7000000.000,,,,7000000.000,,,,9000000.000,,,,11000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,,7000000.000,,,,7000000.000,,,,9000000.000,,,,11000000.000,
GasImbalancePayableCurrent,,,,5000000.000,,,,5600000.000,,,,116000000.000,,,,,,,,,,,,,
GeneralPartnersCapitalAccount,33900000.000,39000000.000,39300000.000,39600000.000,40100000.000,40400000.000,40800000.000,42200000.000,42700000.000,47000000.000,54300000.000,241000000.000,246000000.000,256000000.000,268000000.000,284000000.000,296000000.000,312000000.000,332000000.000,336000000.000,356000000.000,390000000.000,424000000.000,452000000.000,481000000.000
GeneralPartnersCapitalAccountUnitsIssued,1800000.000,2000000.000,2000000.000,,2000000.000,2000000.000,2000000.000,,2100000.000,2200000.000,2400000.000,,5800000.000,5900000.000,5900000.000,,6000000.000,6100000.000,6200000.000,5800000.000,5900000.000,6200000.000,6200000.000,6300000.000,6300000.000
GeneralPartnersCapitalAccountUnitsOutstanding,1800000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2100000.000,2100000.000,2200000.000,2400000.000,5800000.000,5800000.000,5900000.000,5900000.000,6000000.000,6000000.000,6100000.000,6200000.000,5800000.000,5900000.000,6200000.000,6200000.000,6300000.000,6300000.000
Goodwill,267900000.000,267900000.000,461700000.000,461700000.000,,,,461700000.000,461700000.000,461700000.000,939800000.000,3215000000.000,3248000000.000,3251000000.000,3247000000.000,3244000000.000,3238000000.000,3239000000.000,3234000000.000,3232000000.000,3236000000.000,3236000000.000,3235000000.000,3234000000.000,3234000000.000
GuaranteeObligationsMaximumExposure,,,,,,,,,,,,,,,,,,,,,,,,50000000.000,61000000.000
HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,,,,,,,,,,,,,,,,,,,,,,,,,0.000
HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,,,,,,,,,,,,,,,,,,,,,,,,0.000
InterestPayableCurrent,,,,,,,,,,,12900000.000,61000000.000,45000000.000,60000000.000,34000000.000,60000000.000,36000000.000,72000000.000,36000000.000,72000000.000,36000000.000,72000000.000,33000000.000,79000000.000,43000000.000
InventoryNet,,,,7000000.000,,,,2800000.000,,,,42000000.000,41000000.000,38000000.000,41000000.000,42000000.000,41000000.000,41000000.000,41000000.000,37000000.000,40000000.000,38000000.000,42000000.000,40000000.000,40000000.000
InvestmentsAndOtherNoncurrentAssets,1176900000.000,997200000.000,1191000000.000,1189000000.000,1196000000.000,1188800000.000,1188100000.000,1524300000.000,1512500000.000,1682300000.000,3837400000.000,4613000000.000,4645000000.000,4539000000.000,4631000000.000,4841000000.000,4838000000.000,4826000000.000,4898000000.000,4180000000.000,4231000000.000,4312000000.000,4418000000.000,4469000000.000,4532000000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,737500000.000,729200000.000,730100000.000,727200000.000,734200000.000,727000000.000,726300000.000,921200000.000,912700000.000,900400000.000,894800000.000,1396000000.000,1392000000.000,1285000000.000,1381000000.000,1589000000.000,1584000000.000,1575000000.000,1619000000.000,904000000.000,894000000.000,978000000.000,1049000000.000,1127000000.000,1200000000.000
Liabilities,,,,,,,,,,,3533500000.000,,,,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,2205700000.000,2481900000.000,2460500000.000,2456900000.000,2454300000.000,2449800000.000,2444100000.000,2805700000.000,2794700000.000,2963900000.000,6581000000.000,16794000000.000,16862000000.000,16937000000.000,17318000000.000,17793000000.000,18056000000.000,18310000000.000,19124000000.000,18851000000.000,19382000000.000,20033000000.000,20851000000.000,21606000000.000,22421000000.000
LiabilitiesCurrent,58300000.000,67000000.000,90900000.000,245900000.000,242900000.000,244000000.000,245500000.000,386100000.000,378800000.000,372400000.000,695800000.000,1335000000.000,1273000000.000,1082000000.000,1321000000.000,1482000000.000,593000000.000,856000000.000,1314000000.000,1471000000.000,1719000000.000,1401000000.000,2261000000.000,1779000000.000,2199000000.000
LiabilitiesOtherThanLongtermDebtNoncurrent,14300000.000,13200000.000,13400000.000,13900000.000,13800000.000,13900000.000,14200000.000,14400000.000,14800000.000,15000000.000,51600000.000,,,,,,,,,,,,,,
LimitedPartnersCapitalAccount,1463200000.000,1668800000.000,1662800000.000,1653600000.000,1653600000.000,1647800000.000,1640000000.000,1659500000.000,1655100000.000,1826300000.000,2137500000.000,9778000000.000,9901000000.000,10050000000.000,10172000000.000,10474000000.000,10576000000.000,10785000000.000,11025000000.000,10527000000.000,10654000000.000,11390000000.000,11536000000.000,11650000000.000,11703000000.000
LimitedPartnersCapitalAccountUnitsIssued,89200000.000,96300000.000,96300000.000,96300000.000,96300000.000,96300000.000,96300000.000,103600000.000,103600000.000,108800000.000,115900000.000,284100000.000,285200000.000,287900000.000,289600000.000,294700000.000,295400000.000,298300000.000,302000000.000,285100000.000,286900000.000,302600000.000,306000000.000,308400000.000,309200000.000
