,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdditionsToNoncurrentAssets,,,288169000.000,54434000.000,37199000.000,46496000.000,101815000.000,77316000.000,,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,,,880000.000,,,,1022000.000,,,,1104000.000,,,,1247000.000,,,,2441000.000,,,,2582000.000
AmortizationOfIntangibleAssets,,,5500000.000,5355000.000,4520000.000,4525000.000,3627000.000,3609000.000,3656000.000,3668000.000,3145000.000,3147000.000,3148000.000,3960000.000,4037000.000,4154000.000,5554000.000,6299000.000,5992000.000,6040000.000,6122000.000,6146000.000,5872000.000
AssetRetirementObligationAccretionExpense,,,200000.000,,,,,,,,,,,,,,,,2540000.000,,,,2808000.000
AssetRetirementObligationLiabilitiesIncurred,,,5995000.000,,,,,,,,,,,,,,,,10470000.000,,,,
AssetRetirementObligationLiabilitiesSettled,,,,,,,,,,,,,,,,,,,71000.000,,,,1318000.000
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,,,,,,,,,,,817000.000,,,,-525000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,23119000.000,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,1271201000.000,,,,,,,,,,,,,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,,,,,,2520000.000,,,,,,,,,,,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,,,,,8651000.000,,,,,,,,,,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,,,,,,,,,,,,,,,335260000.000,,,,0.000,,
CapitalExpendituresIncurredButNotYetPaid,,,4100000.000,,,,5000000.000,,,,41600000.000,,,,73700000.000,,,,57500000.000,,,,31600000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3507000.000,,,,4701000.000,,,,2810000.000,,,,1676000.000,,,,1416000.000,,,,3744000.000
ComprehensiveIncomeNetOfTax,17358000.000,19088000.000,,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,17358000.000,19088000.000,,,,,,,,,,,,,,,,,,,,,
CostsAndExpenses,736859000.000,801568000.000,906213000.000,894999000.000,913216000.000,1241939000.000,1117066000.000,1180007000.000,1235220000.000,491780000.000,984317000.000,983792000.000,928846000.000,816658000.000,502038000.000,626947000.000,527536000.000,433141000.000,318566000.000,397988000.000,404871000.000,384641000.000,362894000.000
Depreciation,,,8800000.000,9077000.000,9202000.000,10321000.000,10495000.000,11070000.000,11365000.000,13406000.000,15277000.000,16409000.000,20736000.000,20778000.000,22037000.000,22512000.000,33716000.000,45942000.000,39712000.000,48807000.000,46909000.000,58572000.000,49924000.000
DepreciationAmortizationAndAccretionNet,,,,,,,,,,,,,,,,,,,,,,,58395000.000
DepreciationDepletionAndAmortization,14253000.000,14593000.000,15035000.000,15357000.000,14838000.000,15936000.000,15053000.000,15670000.000,16066000.000,17995000.000,19280000.000,20491000.000,25148000.000,25989000.000,27125000.000,28205000.000,41170000.000,53640000.000,46635000.000,55900000.000,54265000.000,65396000.000,56112000.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,,,,,,,,,46344000.000,,48783000.000,48783000.000,50114000.000,,56542000.000,60774000.000,68737000.000,,,,,,
DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,,,35759000.000,36554000.000,38368000.000,,40405000.000,40405000.000,,,,,,,,,,,,,,,
EquityMethodInvestmentDividendsOrDistributions,,,5911000.000,,,,6047000.000,,,,9944000.000,,,,18075000.000,,,,15543000.000,,,,15107000.000
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,,,19396000.000,14391000.000,19810000.000,27244000.000,21100000.000,26427000.000,28419000.000,26161000.000,30475000.000,22628000.000,46096000.000,47561000.000,48113000.000,56408000.000,45496000.000,-123916000.000,28825000.000,23527000.000,23107000.000,47377000.000,20787000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,18675000.000,13682000.000,19196000.000,26422000.000,20455000.000,25748000.000,27725000.000,25429000.000,29706000.000,21815000.000,44881000.000,46352000.000,46917000.000,55230000.000,34195000.000,-128532000.000,27643000.000,22385000.000,21921000.000,46226000.000,19435000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,37518000.000,36452000.000,39799000.000,48498000.000,40740000.000,45528000.000,49239000.000,48026000.000,49824000.000,46440000.000,74801000.000,75200000.000,72090000.000,82553000.000,73281000.000,-37983000.000,45574000.000,31010000.000,31219000.000,85235000.000,28905000.000
FutureAmortizationExpenseRemainderOfFiscalYear,,,14600000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,,,8900000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,10400000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,12200000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,14500000.000,,,,,,,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets,-249000.000,-113000.000,256000.000,-473000.000,,,,,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,-19225000.000,0.000,,,0.000,0.000,,
GeneralAndAdministrativeExpense,8380000.000,8905000.000,9592000.000,9967000.000,10375000.000,12485000.000,11747000.000,11314000.000,12095000.000,11634000.000,12010000.000,14696000.000,13765000.000,10221000.000,13221000.000,14832000.000,26799000.000,10143000.000,12221000.000,11283000.000,11212000.000,10909000.000,9976000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,17512000.000,19260000.000,19626000.000,18488000.000,22677000.000,26323000.000,22643000.000,27019000.000,19070000.000,16117000.000,30416000.000,22110000.000,29844000.000,26677000.000,21123000.000,12607000.000,364701000.000,27141000.000,36178000.000,24610000.000,32932000.000,20704000.000,27193000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,29775000.000,21148000.000,29113000.000,26166000.000,20215000.000,11665000.000,363214000.000,26491000.000,35303000.000,23727000.000,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,0.340,0.240,0.330,0.270,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitBasic,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,,
IncomeLossFromEquityMethodInvestments,592000.000,-412000.000,3492000.000,1047000.000,3432000.000,6374000.000,3936000.000,5623000.000,7059000.000,6057000.000,7818000.000,4922000.000,15017000.000,15378000.000,15519000.000,18661000.000,14260000.000,6010000.000,10717000.000,12157000.000,12488000.000,12582000.000,11335000.000
IncomeTaxExpenseBenefit,154000.000,172000.000,22000.000,-96000.000,-8517000.000,-614000.000,-203000.000,117000.000,596000.000,335000.000,641000.000,962000.000,731000.000,511000.000,908000.000,942000.000,1292000.000,845000.000,1001000.000,1009000.000,949000.000,383000.000,255000.000
IncreaseDecreaseDueFromAffiliates,,,,,,,,,,,,,,,,,,,0.000,,,,0.000
IncreaseDecreaseInAccountsPayable,,,52055000.000,,,,57048000.000,,,,-1867000.000,,,,-37826000.000,,,,-19850000.000,,,,-17305000.000
IncreaseDecreaseInAccountsReceivable,,,55904000.000,,,,85915000.000,,,,-60046000.000,,,,-70903000.000,,,,-10810000.000,,,,-9169000.000
IncreaseDecreaseInAccruedLiabilities,,,-8785000.000,,,,6019000.000,,,,-35184000.000,,,,-2343000.000,,,,-14643000.000,,,,-21988000.000
IncreaseDecreaseInDeferredCharges,,,,,,,,,,,,,,,3103000.000,,,,3479000.000,,,,348000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,37000.000,,,,323000.000,,,,-341000.000,,,,-608000.000,,,,-700000.000,,,,-205000.000
IncreaseDecreaseInDueToAffiliates,,,,,,,,,,,,,,,,,,,0.000,,,,0.000
IncreaseDecreaseInInventories,,,2307000.000,,,,-7947000.000,,,,11700000.000,,,,16973000.000,,,,19815000.000,,,,-6009000.000
IncreaseDecreaseInLeasingReceivables,,,-5462000.000,,,,-5315000.000,,,,-5315000.000,,,,-5167000.000,,,,-5167000.000,,,,-5167000.000
IncreaseDecreaseInMarginDepositsOutstanding,,,,,,,0.000,0.000,-300000.000,,-800000.000,-600000.000,-1800000.000,,-900000.000,900000.000,0.000,,1000000.000,2700000.000,-600000.000,-2600000.000,-500000.000
IncreaseDecreaseInOperatingCapital,,,17268000.000,,,,10165000.000,,,,-52918000.000,,,,-5936000.000,,,,52067000.000,,,,29068000.000
IncreaseDecreaseInOtherCurrentAssets,,,2327000.000,,,,-4736000.000,,,,-41623000.000,,,,4722000.000,,,,5090000.000,,,,4605000.000
InterestExpense,9011000.000,8960000.000,10596000.000,10228000.000,9873000.000,10224000.000,11441000.000,12254000.000,12587000.000,,12804000.000,,,,,,,,,,,,
InterestIncomeExpenseNet,,,,,,,,,-12587000.000,,-12804000.000,-14069000.000,-20441000.000,-19325000.000,-19215000.000,-17905000.000,-29617000.000,-33859000.000,-34387000.000,-35535000.000,-34735000.000,-35290000.000,-36739000.000
