,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2014-03-29,2014-06-28,2014-09-27,2015-07-04,2015-10-03,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
FinancingReceivableAllowanceForCreditLossesRecoveries,,,,,1000000.000,,,,,,,,,,,,,,,,
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,,,,,100000.000,,,-100000.000,,,,,,,,,
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,200000.000,,,,0.000,,,100000.000,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,7400000.000,,,,1500000.000,,,,5300000.000,,,0.000,,,,,,,,,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,,,,,,,,0.000,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,-4300000.000,-900000.000,-11700000.000,-2900000.000,0.000,-4400000.000,-7500000.000,-4400000.000,-100000.000,-32300000.000,-300000.000,0.000,0.000,0.000,,,,,,,
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,,,,,81900000.000,,,,0.000
GoodwillImpairmentLoss,,,,,,,,,,,,,,,,,0.000,,,,0.000
GoodwillOtherChanges,,,,,,,,,,,,,,,,,300000.000,,,,
GoodwillOtherIncreaseDecrease,,,,,,,,,,,,,,,,,,,,,2200000.000
IncomeLossFromContinuingOperations,,,,,,,,,,,,,,,107600000.000,72200000.000,63200000.000,108100000.000,85300000.000,17800000.000,64900000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,91200000.000,55200000.000,87400000.000,134300000.000,88900000.000,150200000.000,111900000.000,91400000.000,156200000.000,118100000.000,24000000.000,86900000.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,,,,,,,,,,,156700000.000,118200000.000,97800000.000,162800000.000,124700000.000,30100000.000,93000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,54900000.000,79300000.000,57400000.000,57000000.000,88600000.000,61000000.000,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,0.610,0.870,0.630,0.610,0.950,0.650,1.150,0.780,0.690,1.180,0.940,0.200,0.720
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,0.590,0.850,0.610,0.600,0.930,0.640,1.140,0.770,0.680,1.170,0.930,0.200,0.710
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,-5100000.000,1100000.000,400000.000,0.000,0.000,43400000.000,10200000.000,3700000.000,1600000.000,0.000,100000.000,-100000.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,-0.060,0.010,0.000,0.000,0.000,0.460,0.110,0.040,0.020,0.000,0.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,-0.060,0.010,0.000,0.000,0.000,0.460,0.110,0.040,0.020,0.000,0.000,0.000,0.000
IncomeLossFromEquityMethodInvestments,500000.000,-700000.000,-200000.000,-4300000.000,-1200000.000,-1200000.000,-700000.000,-700000.000,-1200000.000,200000.000,-300000.000,-200000.000,100000.000,700000.000,1000000.000,1200000.000,800000.000,1000000.000,1400000.000,1100000.000,2300000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,,,,,,,,,,,,,,800000.000,,,,2300000.000
IncomeTaxExpenseBenefit,13200000.000,17600000.000,0.000,-13400000.000,10500000.000,10000000.000,10500000.000,2600000.000,21900000.000,11900000.000,-2200000.000,30400000.000,45700000.000,27900000.000,42600000.000,39700000.000,28200000.000,48100000.000,32800000.000,6200000.000,22000000.000
IncomeTaxExpenseBenefitContinuingOperations,,,,,,,,,21900000.000,11900000.000,,,,,,,,,,,
IncomeTaxesPaidNet,,,,,-3000000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,,,,,,,,10800000.000,,,3500000.000,,,,,-4000000.000,,,,1100000.000
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,,,,,150600000.000,,,,175900000.000,,,209700000.000,,,,,153100000.000,,,,162100000.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,2400000.000,9700000.000,,,,,,,,
InterestExpense,23300000.000,21200000.000,19300000.000,18000000.000,18100000.000,17900000.000,16800000.000,15300000.000,14400000.000,12600000.000,8600000.000,8500000.000,8500000.000,6900000.000,7000000.000,7000000.000,6800000.000,7000000.000,7000000.000,6700000.000,6600000.000
InvestmentIncomeInterest,800000.000,900000.000,900000.000,1300000.000,1000000.000,700000.000,500000.000,700000.000,400000.000,300000.000,300000.000,200000.000,300000.000,200000.000,500000.000,700000.000,400000.000,400000.000,400000.000,600000.000,500000.000
NetCashProvidedByUsedInFinancingActivities,-24200000.000,,,,-1200000.000,,,,2700000.000,,,-5800000.000,,,,,-52100000.000,,,,-43200000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-24200000.000,,,,-1200000.000,,,,2700000.000,,,-5800000.000,,,,,-52100000.000,,,,-43200000.000
NetCashProvidedByUsedInInvestingActivities,-20100000.000,,,,39800000.000,,,,63200000.000,,,-16500000.000,,,,,-232700000.000,,,,-22300000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-20100000.000,,,,39800000.000,,,,63200000.000,,,-16500000.000,,,,,-232700000.000,,,,-22300000.000
NetCashProvidedByUsedInOperatingActivities,-83100000.000,,,,-69700000.000,,,,-108200000.000,,,-108200000.000,,,,,-93200000.000,,,,-86600000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-83100000.000,,,,-69700000.000,,,,-93800000.000,,,-108200000.000,,,,,-90200000.000,,,,-86300000.000
NetIncomeLoss,27500000.000,69300000.000,4700000.000,-29600000.000,39700000.000,83600000.000,2000000.000,-75300000.000,49800000.000,80400000.000,57800000.000,57000000.000,88600000.000,104400000.000,117800000.000,75900000.000,64800000.000,108100000.000,85400000.000,17700000.000,64900000.000
OperatingIncomeLoss,67000000.000,107900000.000,35600000.000,-18100000.000,67600000.000,114800000.000,37500000.000,44200000.000,89900000.000,136700000.000,63600000.000,94700000.000,141300000.000,93700000.000,154200000.000,115800000.000,96000000.000,161900000.000,122500000.000,28600000.000,89000000.000
OtherAssetImpairmentCharges,300000.000,,,,-1300000.000,,,,2300000.000,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax,,,,,,,,,,,1700000.000,300000.000,300000.000,400000.000,200000.000,200000.000,100000.000,100000.000,100000.000,,100000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,5100000.000,5800000.000,,5800000.000,6200000.000,11800000.000,-53800000.000,5900000.000,5600000.000,5500000.000,2500000.000,2200000.000,2300000.000,3300000.000,3400000.000,2500000.000,2700000.000,2700000.000,-18100000.000,2100000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,,,,,,,,,,,,200000.000,-100000.000,-200000.000,0.000,0.000,-5200000.000,-100000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,,700000.000,1200000.000,,-2000000.000,-3400000.000,0.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,2300000.000,-33700000.000,,6200000.000,-12600000.000,11100000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,,,-7000000.000,-6400000.000,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationBeforeTax,,,15700000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,,,,,,,,,,,,,,,-8600000.000,700000.000,5000000.000,-2800000.000,-100000.000,5800000.000,1600000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,,,,,,,,,,,,,,,,,,-100000.000,-100000.000,,-200000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,0.000,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,4700000.000,-2100000.000,1600000.000,-9800000.000,-6000000.000,-6300000.000,7000000.000,0.000,700000.000,,5600000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,,,-300000.000,-800000.000,-1000000.000,900000.000,200000.000,3100000.000,-4100000.000,1700000.000,-4600000.000,900000.000,0.000,4000000.000,-2200000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,,,7300000.000,-1600000.000,1300000.000,-11700000.000,-5100000.000,-9800000.000,10400000.000,-900000.000,700000.000,-5700000.000,7400000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,10100000.000,1500000.000,3400000.000,-6700000.000,-6100000.000,-4900000.000,8200000.000,2600000.000,3300000.000,25400000.000,7200000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,13400000.000,-28900000.000,,8300000.000,-11600000.000,21100000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,-3100000.000,-3400000.000,10100000.000,1500000.000,3400000.000,-6700000.000,-6100000.000,-4900000.000,8200000.000,2600000.000,3300000.000,,7200000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,,,,,,,,,,,,,,,,,,-100000.000,0.000,,700000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,,,,,,,,,0.000,0.000,,500000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,,,,,,,,,,,100000.000,0.000,,200000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansBeforeTax,,,,,,,,,,,,,,,,,,4200000.000,4200000.000,,3400000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax,,,,,,,,,,,,,,,,,,-4300000.000,-4300000.000,,-3600000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax,,,,,,,,,,,,,,,,,,2600000.000,2600000.000,,2100000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,,,,,,,,,,-1600000.000,1600000.000,,1300000.000
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostBeforeTax,,,,,,,,,4000000.000,-3800000.000,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,,,,,,,,,,,300000.000,-1300000.000,1400000.000,-400000.000,-200000.000,0.000,-800000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,300000.000,-400000.000,,,100000.000,100000.000,,,0.000,,,,,,,,,,,
OtherNonoperatingIncomeExpense,0.000,900000.000,-600000.000,-1000000.000,900000.000,1600000.000,-500000.000,200000.000,2200000.000,-1100000.000,500000.000,1200000.000,1100000.000,1200000.000,1500000.000,1200000.000,1000000.000,-100000.000,800000.000,400000.000,1700000.000
OtherOperatingActivitiesCashFlowStatement,,,,,9000000.000,,,,-8400000.000,,,-1500000.000,,,,,-1400000.000,,,,5900000.000
PaymentsForProceedsFromInvestments,,,,,,,,,,,,,,,,,,,,,3600000.000
PaymentsForProceedsFromOtherInvestingActivities,-2800000.000,,,,0.000,,,,,,,,,,,,-1300000.000,,,,500000.000
PaymentsForRepurchaseOfCommonStock,,,,,,,,,,,,,,,,,40000000.000,,,,20000000.000
PaymentsForRestructuring,,,,,,,,,,,,,,,,,2900000.000,,,,5500000.000
PaymentsOfDividendsCommonStock,,,,,,,,,,,,9300000.000,,,,,13600000.000,,,,14800000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,17400000.000,,,,11400000.000
PaymentsToAcquireAvailableForSaleSecuritiesDebt,39700000.000,,,,60500000.000,,,,0.000,,,,,,,,0.000,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,,,,,,,,195000000.000,,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,13200000.000,,,,17500000.000,,,,21200000.000,,,21900000.000,,,,,46200000.000,,,,60800000.000
ProceedsFromDivestitureOfBusinesses,,,,,,,,,,,,,,264300000.000,,,,,,,
ProceedsFromIssuanceOfOtherLongTermDebt,0.000,,,,,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,,,,,,,,,,,,,,,11600000.000,,,,3200000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,,,,,,,,,,11900000.000,,,,,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,-4600000.000,,,,0.000,,,,,,,,,,,,,,,,
ProceedsFromRepaymentsOfShortTermDebt,-400000.000,,,,300000.000,,,,-800000.000,,,0.000,,,,,,,,,
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,20000000.000,,,,109500000.000,,,,80600000.000,,,11900000.000,,,,,10700000.000,,,,35000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,10400000.000,,,,9000000.000,,,,6100000.000,,,100000.000,,,,,100000.000,,,,7600000.000
ProceedsFromStockOptionsExercised,4200000.000,,,,200000.000,,,,5000000.000,,,,,,,,,,,,
ProvisionForLoanLeaseAndOtherLosses,,,,,,,,,200000.000,,,-100000.000,,,,,,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,-5400000.000,-3600000.000,-1800000.000,-3100000.000,100000.000,-1400000.000,-1200000.000,-2600000.000,-2600000.000,,-1600000.000
RepaymentsOfLongTermDebt,19100000.000,,,,1700000.000,,,,1400000.000,,,300000.000,,,,,100000.000,,,,200000.000
ResearchAndDevelopmentExpense,23400000.000,24400000.000,25100000.000,25000000.000,24600000.000,26000000.000,26900000.000,27800000.000,27300000.000,28900000.000,28500000.000,29400000.000,29000000.000,29700000.000,31800000.000,30300000.000,34600000.000,35100000.000,34500000.000,35000000.000,36600000.000
Revenues,985900000.000,1096300000.000,876700000.000,789100000.000,974200000.000,1067000000.000,884800000.000,791600000.000,995300000.000,1098300000.000,892400000.000,969200000.000,1139800000.000,932100000.000,1142000000.000,991900000.000,1070300000.000,1242200000.000,1093000000.000,1083000000.000,1160300000.000
SalesRevenueNet,985900000.000,1096300000.000,876700000.000,789100000.000,974200000.000,1067000000.000,884800000.000,791600000.000,995300000.000,1098300000.000,892400000.000,969200000.000,1139800000.000,932100000.000,1142000000.000,991900000.000,1070300000.000,1242200000.000,1093000000.000,1083000000.000,1160300000.000
SellingGeneralAndAdministrativeExpense,140600000.000,142800000.000,128900000.000,150100000.000,143600000.000,135500000.000,139200000.000,130500000.000,139100000.000,132000000.000,143100000.000,141000000.000,143800000.000,134900000.000,138400000.000,135600000.000,147700000.000,153700000.000,150300000.000,154500000.000,159300000.000
StandardProductWarrantyAccrualAdditionsFromBusinessAcquisition,,,,,,,,,,,,,,,,,,,,,0.000
StandardProductWarrantyAccrualCurrencyTranslationIncreaseDecrease,,,,,,,,,,,,,,,,,600000.000,,,,
StandardProductWarrantyAccrualForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,800000.000
StandardProductWarrantyAccrualPayments,,,,,15200000.000,,,,13300000.000,,,11400000.000,,,,,13300000.000,,,,14700000.000
StandardProductWarrantyAccrualPreexistingIncreaseDecrease,,,,,500000.000,,,,-1100000.000,,,-3600000.000,,,,,-3300000.000,,,,-2100000.000
StandardProductWarrantyAccrualWarrantiesIssued,,,,,17000000.000,,,,13500000.000,,,11200000.000,,,,,16100000.000,,,,18500000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,,,,,,,,,-9500000.000,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,3300000.000,2400000.000,,2800000.000,2700000.000,2700000.000,-5600000.000,2900000.000,2600000.000,2700000.000,1700000.000,1600000.000,1500000.000,1300000.000,1300000.000,1000000.000,800000.000,800000.000,-1800000.000,1000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,92500000.000,92600000.000,91800000.000,-184700000.000,92300000.000,92400000.000,92500000.000,-184800000.000,93500000.000,93600000.000,94000000.000,95000000.000,95100000.000,95200000.000,94600000.000,94000000.000,92800000.000,92300000.000,91900000.000,-185000000.000,91100000.000
WeightedAverageNumberOfSharesOutstandingBasic,89100000.000,89300000.000,89400000.000,-178500000.000,89500000.000,89700000.000,89800000.000,-179200000.000,90600000.000,91000000.000,91300000.000,93300000.000,93500000.000,93700000.000,93300000.000,92700000.000,91800000.000,91500000.000,91100000.000,-183200000.000,90100000.000
