,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,3000000.000,,,,3000000.000,,,,5000000.000,,,,9000000.000,,,,9000000.000,,,,9000000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,-176000000.000,,,,-187000000.000,,,,-280000000.000,,,,36000000.000,,,,221000000.000,,,,-17000000.000
AllowanceForLoanAndLeaseLossesPeriodIncreaseDecrease,,,,-3000000.000,8000000.000,,2000000.000,-2000000.000,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,1000000.000,2000000.000,,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,13000000.000,15000000.000,,-5000000.000,-12000000.000,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,44000000.000,57000000.000,,19000000.000,20000000.000,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,24000000.000,25000000.000,21000000.000,21000000.000,20000000.000,19000000.000,16000000.000,17000000.000,16000000.000,16000000.000,13000000.000,13000000.000,13000000.000,13000000.000,10000000.000,10000000.000,10000000.000,10000000.000,7000000.000,13000000.000,22000000.000,-14000000.000,7000000.000
AssetImpairmentCharges,,,,,,,,,18000000.000,,30000000.000,7000000.000,0.000,6000000.000,11000000.000,8000000.000,4000000.000,92000000.000,148000000.000,17000000.000,82000000.000,56000000.000,19000000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,30000000.000,43000000.000,,99000000.000,27000000.000,55000000.000,9000000.000,2000000.000,6000000.000,13000000.000,2000000.000,5000000.000,6000000.000,6000000.000,5000000.000,13000000.000,19000000.000,23000000.000,14000000.000,2000000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,2873000000.000,1985000000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,1000000.000,1000000.000,,,,3000000.000,,,,0.000,,0.000,1000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CapitalizedComputerSoftwareImpairments,,,,,,,,,,,,,,,,,,,,-1000000.000,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,444000000.000,,,,-400000000.000,,,,-1496000000.000,,,,-1137000000.000,,,,3795000000.000,,,,-926000000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,,,,,98000000.000,,,,103000000.000,,,,,,,,47000000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,,72000000.000,78000000.000,,79000000.000,81000000.000,81000000.000,95000000.000,60000000.000,118000000.000,47000000.000,43000000.000,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAdditions,,,,,,,,31000000.000,,,,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,,,,105000000.000,12000000.000,,-10000000.000,28000000.000,17000000.000,58000000.000,64000000.000,83000000.000,14000000.000,17000000.000,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,252000000.000,257000000.000,351000000.000,45000000.000,96000000.000,-180000000.000,172000000.000,469000000.000,240000000.000,367000000.000,188000000.000,-75000000.000,269000000.000,112000000.000,327000000.000,-158000000.000,288000000.000,432000000.000,219000000.000,-95000000.000,242000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,4000000.000,5000000.000,6000000.000,4000000.000,4000000.000,3000000.000,7000000.000,4000000.000,5000000.000,4000000.000,5000000.000,5000000.000,5000000.000,6000000.000,21000000.000,13000000.000,12000000.000,11000000.000,39000000.000,6000000.000,-5000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,165000000.000,,235000000.000,363000000.000,183000000.000,-80000000.000,264000000.000,106000000.000,306000000.000,-171000000.000,276000000.000,421000000.000,180000000.000,-101000000.000,237000000.000
DeferredIncomeTaxExpenseBenefit,,,-114000000.000,,,,-18000000.000,,,,92000000.000,,,,113000000.000,,,,-25000000.000,,,,31000000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,,,,,42000000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanInterestCost,,,,,,,,24000000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,,,,30000000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1,,,,,,,,-27000000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanServiceCost,,,,,,,,21000000.000,,,,,,,,,,,,,,,
DepreciationAmortizationAndAccretionNet,,,108000000.000,,,,128000000.000,,,,101000000.000,,,,111000000.000,,,,80000000.000,,,,80000000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,5000000.000,,7000000.000,7000000.000,,,,,,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,,,,,5000000.000,19000000.000,,,,,,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,39000000.000,,6000000.000,3000000.000,,,,,,,,,,,,,,,
DerivativeInstrumentsGainRecognizedInIncome,,,,,21000000.000,,,,,,,,,,,,,,,,,,
FederalDepositInsuranceCorporationPremiumExpense,,,,,,,20000000.000,20000000.000,20000000.000,14000000.000,15000000.000,16000000.000,13000000.000,13000000.000,13000000.000,14000000.000,11000000.000,13000000.000,14000000.000,6000000.000,7000000.000,45000000.000,20000000.000
FeesAndCommissionsCreditAndDebitCards,,,,,,,9000000.000,9000000.000,8000000.000,8000000.000,8000000.000,9000000.000,8000000.000,9000000.000,8000000.000,9000000.000,8000000.000,8000000.000,9000000.000,9000000.000,10000000.000,11000000.000,11000000.000
