,2017-04-02
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,8362706.000
CapitalExpendituresIncurredButNotYetPaid,276000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2644000.000
CostOfRevenue,19307000.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,33000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,100000.000
EarningsPerShareBasicAndDiluted,-0.030
FairValueAdjustmentOfWarrants,0.000
GeneralAndAdministrativeExpense,3389000.000
GrossProfit,18584000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-349000.000
IncomeTaxExpenseBenefit,535000.000
IncomeTaxesPaid,62000.000
IncreaseDecreaseInAccountsPayable,-5870000.000
IncreaseDecreaseInAccountsReceivable,3332000.000
IncreaseDecreaseInAccruedLiabilities,6309000.000
IncreaseDecreaseInInventories,-2459000.000
IncreaseDecreaseInOtherNoncurrentAssets,511000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1324000.000
InterestExpense,197000.000
InterestPaid,182000.000
LeaseAndRentalExpense,300000.000
NetCashProvidedByUsedInFinancingActivities,-509000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-509000.000
NetCashProvidedByUsedInInvestingActivities,-1700000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1700000.000
NetCashProvidedByUsedInOperatingActivities,-435000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-435000.000
NetIncomeLoss,-884000.000
OperatingExpenses,18936000.000
OperatingIncomeLoss,-352000.000
OtherNoncashExpense,135000.000
OtherNonoperatingIncomeExpense,200000.000
PaymentsOfFinancingCosts,31000.000
PaymentsToAcquirePropertyPlantAndEquipment,1700000.000
ProceedsFromIssuanceOfCommonStock,194000.000
RepaymentsOfLongTermDebt,672000.000
ResearchAndDevelopmentExpense,12633000.000
Revenues,37891000.000
SalesRevenueNet,37891000.000
SellingAndMarketingExpense,2914000.000
ShareBasedCompensation,2104000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,33106518.000
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,58505.000
