,2011-06-30,2011-09-30
ComprehensiveIncomeNetOfTax,-1834706.000,8926815.000
ContractsRevenue,5967502.000,17097130.000
CostOfGoodsSold,948235.000,917773.000
CostsAndExpenses,16141689.000,16037193.000
EarningsPerShareBasic,,0.190
EarningsPerShareBasicAndDiluted,-0.040,
EarningsPerShareDiluted,,0.190
InterestExpense,,112421.000
InvestmentIncomeInterest,10374.000,6142.000
NetIncomeLoss,-1836376.000,8930135.000
OperatingIncomeLoss,-1951322.000,8876019.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,1670.000,-3320.000
OtherNonoperatingIncomeExpense,104572.000,160395.000
ResearchAndDevelopmentExpense,6638278.000,6011827.000
Revenues,14190367.000,24913212.000
SalesRevenueGoodsNet,8222865.000,7816082.000
SalesRevenueNet,14190367.000,24913212.000
SellingGeneralAndAdministrativeExpense,8555176.000,9107593.000
WeightedAverageNumberOfDilutedSharesOutstanding,,47926541.000
WeightedAverageNumberOfSharesOutstandingBasic,,46506036.000
