,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
GainsLossesOnExtinguishmentOfDebt,,,,0.000,,-3000000.000,-3000000.000,0.000,0.000,0.000,-4000000.000,-1000000.000,0.000,,0.000,-6000000.000,,,,0.000
GoodwillImpairmentLoss,,,,,,,89000000.000,0.000,,,,,,,,,,,,
GrossProfit,653000000.000,704000000.000,613000000.000,623000000.000,646000000.000,666000000.000,586000000.000,627000000.000,681000000.000,645000000.000,597000000.000,607000000.000,650000000.000,638000000.000,592000000.000,584000000.000,616000000.000,579000000.000,541000000.000,542000000.000
IncomeLossFromContinuingOperations,,,,,,,,,,,-123000000.000,-64000000.000,,3000000.000,-22000000.000,-49000000.000,-76000000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-204000000.000,-28000000.000,-186000000.000,-78000000.000,-44000000.000,-94000000.000,-189000000.000,-113000000.000,-13000000.000,-27000000.000,-122000000.000,-72000000.000,-21000000.000,6000000.000,-28000000.000,-46000000.000,-6000000.000,-23000000.000,-98000000.000,-58000000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,27000000.000,2000000.000,,0.000,0.000,0.000,0.000,,,
IncomeLossFromEquityMethodInvestments,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
IncomeTaxExpenseBenefit,-52000000.000,-2000000.000,-24000000.000,88000000.000,-54000000.000,-9000000.000,3000000.000,-3000000.000,-36000000.000,27000000.000,1000000.000,-8000000.000,31000000.000,3000000.000,-6000000.000,3000000.000,70000000.000,4000000.000,5000000.000,57000000.000
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,,,,,,,,,,,,,,,,,,,,2000000.000
IncreaseDecreaseInAccountsPayable,,13000000.000,,,,8000000.000,,,,29000000.000,,,,-3000000.000,,,,-5000000.000,,
IncreaseDecreaseInAccountsReceivable,,-12000000.000,,,,-19000000.000,,,,-31000000.000,,,,-42000000.000,,,,-50000000.000,,
IncreaseDecreaseInDeferredRevenue,,-18000000.000,,,,11000000.000,,,,-1000000.000,,,,-1000000.000,,,,7000000.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,-50000000.000,,,,-32000000.000,,,,-57000000.000,,,,-35000000.000,,,,-56000000.000,,
IncreaseDecreaseInInventories,,,,,,2000000.000,,,,-19000000.000,,,,-3000000.000,,,,-2000000.000,,
IncreaseDecreaseInOperatingCapital,,,,,,10000000.000,,,,14000000.000,,,,,,,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,80000000.000,,,,78000000.000,,,,11000000.000,,,,28000000.000,,,,7000000.000,,
IncreaseDecreaseInRestrictedCash,,1000000.000,,,,0.000,,,,,,,,,,,,,,
InterestExpense,111000000.000,109000000.000,108000000.000,107000000.000,107000000.000,108000000.000,116000000.000,122000000.000,121000000.000,119000000.000,116000000.000,112000000.000,112000000.000,112000000.000,110000000.000,113000000.000,117000000.000,118000000.000,117000000.000,117000000.000
InvestmentIncomeInterest,,,,1000000.000,,1000000.000,0.000,1000000.000,0.000,0.000,1000000.000,0.000,1000000.000,,1000000.000,0.000,,,0.000,1000000.000
NetCashProvidedByUsedInFinancingActivities,,-10000000.000,,,,-26000000.000,,,,-10000000.000,,,,-22000000.000,,,,6000000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-10000000.000,,,,-26000000.000,,,,-10000000.000,,,,-22000000.000,,,,6000000.000,,
NetCashProvidedByUsedInInvestingActivities,,-36000000.000,,,,-31000000.000,,,,-43000000.000,,,,-26000000.000,,,,-32000000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-36000000.000,,,,-31000000.000,,,,-43000000.000,,,,-26000000.000,,,,-32000000.000,,
NetCashProvidedByUsedInOperatingActivities,,-10000000.000,,,,6000000.000,,,,64000000.000,,,,64000000.000,,,,55000000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-10000000.000,,,,6000000.000,,,,64000000.000,,,,64000000.000,,,,55000000.000,,
NetIncomeLoss,-152000000.000,,,,,,,,,,,,,,,,,,,
NonoperatingIncomeExpense,-1000000.000,-1000000.000,-12000000.000,6000000.000,-13000000.000,-6000000.000,2000000.000,-5000000.000,-5000000.000,1000000.000,-2000000.000,-7000000.000,33000000.000,14000000.000,-1000000.000,-11000000.000,11000000.000,4000000.000,2000000.000,1000000.000
OperatingExpenses,745000000.000,622000000.000,679000000.000,600000000.000,570000000.000,643000000.000,658000000.000,613000000.000,568000000.000,554000000.000,597000000.000,559000000.000,592000000.000,534000000.000,509000000.000,500000000.000,516000000.000,488000000.000,524000000.000,484000000.000
OperatingIncomeLoss,-92000000.000,82000000.000,-66000000.000,23000000.000,76000000.000,23000000.000,-72000000.000,14000000.000,113000000.000,91000000.000,0.000,48000000.000,58000000.000,104000000.000,83000000.000,84000000.000,100000000.000,91000000.000,17000000.000,58000000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,,,103000000.000,,-14000000.000,-14000000.000,-43000000.000,-89000000.000,-11000000.000,-4000000.000,-9000000.000,225000000.000,-17000000.000,-7000000.000,-10000000.000,252000000.000,-15000000.000,-3000000.000,79000000.000
OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParent,,,,18000000.000,,9000000.000,9000000.000,23000000.000,80000000.000,0.000,0.000,5000000.000,-5000000.000,1000000.000,10000000.000,7000000.000,-18000000.000,0.000,11000000.000,-10000000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,13000000.000,,-12000000.000,-7000000.000,-21000000.000,-3000000.000,-15000000.000,0.000,4000000.000,18000000.000,10000000.000,66000000.000,-25000000.000,-17000000.000,9000000.000,-29000000.000,10000000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,,,,,,,,,,-15000000.000,,,,10000000.000,,,,9000000.000,,
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,,,,,,,,,,,,,,,,,,,6000000.000,-6000000.000
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,,,,,,,,,,,,-1000000.000,,,,0.000,,,,
OtherComprehensiveIncomeLossBeforeTax,,,,,,,,,,11000000.000,12000000.000,14000000.000,13000000.000,18000000.000,17000000.000,17000000.000,17000000.000,15000000.000,14000000.000,10000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,,,,,0.000,,,,0.000,,,,0.000,,
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,,,,,,,0.000,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,-1000000.000,0.000,,,0.000,0.000,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,-13000000.000,10000000.000,23000000.000,,-4000000.000,3000000.000,13000000.000,-206000000.000,27000000.000,73000000.000,-15000000.000,-269000000.000,24000000.000,-26000000.000,-69000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,,,,,,,,,,0.000,,,,0.000,,,,0.000,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,,,,,,-1000000.000,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,-1000000.000,,0.000,0.000,0.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax,,,,,,,,,,,,14000000.000,,18000000.000,17000000.000,17000000.000,-121000000.000,15000000.000,,
OtherComprehensiveIncomeLossTax,,,,,,,,,,,,,,1000000.000,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostBeforeTax,,,,,,,,,,11000000.000,13000000.000,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,9000000.000,,2000000.000,3000000.000,1000000.000,14000000.000,0.000,0.000,0.000,0.000,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,4000000.000,,2000000.000,1000000.000,1000000.000,-11000000.000,0.000,0.000,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,2000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,2000000.000,,,,,,,,,,,,,,,,
OtherIncomeTaxExpenseBenefitContinuingOperations,,,,,,,,,,,,,,1000000.000,,,,,,
OtherNonoperatingIncomeExpense,,,,,,-1000000.000,0.000,-1000000.000,,-1000000.000,0.000,0.000,,-1000000.000,-1000000.000,0.000,,-2000000.000,-1000000.000,-1000000.000
PaymentsForProceedsFromOtherInvestingActivities,,,,,,0.000,,,,,,,,2000000.000,,,,1000000.000,,
PaymentsToAcquireAssetsInvestingActivities,,1000000.000,,,,,,,,,,,,,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,4000000.000,,,,1000000.000,,,,11000000.000,,,,3000000.000,,,,7000000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,14000000.000,,,,23000000.000,,,,32000000.000,,,,33000000.000,,,,26000000.000,,
PaymentsToDevelopSoftware,,12000000.000,,,,7000000.000,,,,1000000.000,,,,0.000,,,,,,
PaymentsToFundLongtermLoansToRelatedParties,,8000000.000,,,,10000000.000,,,,0.000,,,,,,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,-1000000.000,,,,-1000000.000,,,,-1000000.000,,,,-3000000.000,,,,-1000000.000,,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,,,,,1000000.000,,,,1000000.000,,,,0.000,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,9000000.000,,,,0.000,,,,,,,,2000000.000,,
ProceedsFromSecuredNotesPayable,,,,,,290000000.000,,,,0.000,,,,,,,,,,
ProductWarrantyAccrualPayments,,,,,,4000000.000,,,,3000000.000,,,,3000000.000,,,,3000000.000,,
ProductWarrantyAccrualWarrantiesIssued,,,,,,5000000.000,,,,2000000.000,,,,2000000.000,,,,2000000.000,,
ProfitLoss,-152000000.000,-26000000.000,-162000000.000,-166000000.000,10000000.000,-85000000.000,-192000000.000,-110000000.000,23000000.000,-54000000.000,-96000000.000,-62000000.000,-19000000.000,3000000.000,-22000000.000,-49000000.000,-76000000.000,-27000000.000,-103000000.000,-115000000.000
RepaymentsOfLinesOfCredit,,,,,,,,,,,,,,30000000.000,,,,,,
RepaymentsOfLongTermDebt,,9000000.000,,,,9000000.000,,,,9000000.000,,,,9000000.000,,,,6000000.000,,
RepaymentsOfOtherDebt,,,,,,284000000.000,,,,,,,,,,,,,,
ResearchAndDevelopmentExpense,115000000.000,111000000.000,117000000.000,116000000.000,120000000.000,118000000.000,113000000.000,112000000.000,102000000.000,95000000.000,101000000.000,93000000.000,90000000.000,88000000.000,86000000.000,82000000.000,82000000.000,75000000.000,70000000.000,66000000.000
RestructuringCharges,102000000.000,21000000.000,90000000.000,21000000.000,15000000.000,84000000.000,18000000.000,63000000.000,35000000.000,7000000.000,42000000.000,45000000.000,71000000.000,15000000.000,10000000.000,7000000.000,30000000.000,23000000.000,21000000.000,44000000.000
RestructuringReservePeriodIncreaseDecrease,,-18000000.000,,,,64000000.000,,,,-24000000.000,,,,-3000000.000,,,,-2000000.000,,
Revenues,1372000000.000,1387000000.000,1257000000.000,1250000000.000,1277000000.000,1240000000.000,1118000000.000,1150000000.000,1200000000.000,1158000000.000,1060000000.000,1054000000.000,1099000000.000,1079000000.000,995000000.000,999000000.000,1008000000.000,958000000.000,904000000.000,882000000.000
SaleLeasebackTransactionMonthlyRentalPayments,,,,,,,,,,,,,,,,,,2000000.000,,
SaleLeasebackTransactionNetProceedsInvestingActivities,,,,,,,,,,,,,,12000000.000,,,,0.000,,
SalesRevenueGoodsNet,729000000.000,749000000.000,637000000.000,634000000.000,652000000.000,631000000.000,529000000.000,560000000.000,617000000.000,574000000.000,532000000.000,511000000.000,579000000.000,549000000.000,487000000.000,494000000.000,499000000.000,464000000.000,424000000.000,398000000.000
SalesRevenueNet,1372000000.000,1387000000.000,1257000000.000,1250000000.000,1277000000.000,1240000000.000,1118000000.000,1150000000.000,1200000000.000,1158000000.000,1060000000.000,1054000000.000,1099000000.000,1079000000.000,995000000.000,999000000.000,1008000000.000,958000000.000,904000000.000,882000000.000
SalesRevenueServicesNet,643000000.000,638000000.000,620000000.000,616000000.000,625000000.000,609000000.000,589000000.000,590000000.000,583000000.000,584000000.000,528000000.000,543000000.000,520000000.000,530000000.000,508000000.000,505000000.000,509000000.000,494000000.000,480000000.000,484000000.000
SellingGeneralAndAdministrativeExpense,472000000.000,433000000.000,414000000.000,405000000.000,378000000.000,384000000.000,381000000.000,380000000.000,375000000.000,395000000.000,397000000.000,365000000.000,374000000.000,374000000.000,356000000.000,356000000.000,346000000.000,333000000.000,377000000.000,317000000.000
ShareBasedCompensation,,3000000.000,,,,2000000.000,,,,6000000.000,,,,7000000.000,,,,4000000.000,,
