,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,10540991.000,20582665.000,22952607.000,15506000.000,10160000.000,14473000.000,19050000.000,23669000.000,8559000.000,7860000.000,9450000.000,13346000.000,8859000.000,10516000.000,9850000.000,9035000.000,10292000.000,15191000.000,11526000.000,9858000.000,9016000.000,11766000.000,10733000.000,9297000.000,9189000.000
AccountsReceivableNet,32654819.000,33606015.000,36373464.000,53274000.000,56096000.000,47307000.000,58823000.000,54444000.000,55913000.000,57015000.000,64645000.000,85236000.000,57294000.000,74606000.000,88324000.000,81771000.000,72784000.000,79962000.000,82517000.000,64430000.000,62116000.000,66934000.000,76630000.000,68140000.000,67557000.000
AccountsReceivableNetNoncurrent,,,,21300000.000,22300000.000,27400000.000,24000000.000,29800000.000,24000000.000,20700000.000,24900000.000,34000000.000,34100000.000,40100000.000,39200000.000,37300000.000,35200000.000,33500000.000,31900000.000,32400000.000,30300000.000,29900000.000,30700000.000,26100000.000,24700000.000
AccruedIncomeTaxes,,,,,,,,,,,,,,,,,,,,19020000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,47000000.000,48300000.000,48900000.000,50193000.000,51400000.000,52300000.000,53700000.000,54760000.000,55379000.000,54900000.000,56200000.000,56951000.000,58000000.000,58700000.000,58600000.000,58491000.000,58500000.000,59100000.000,59500000.000,58517000.000,59200000.000,59600000.000,59800000.000,,59500000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,9297002.000,15185796.000,-3458512.000,3128000.000,5878000.000,3594000.000,6870000.000,6624000.000,5165000.000,-7979000.000,-4789000.000,-9361000.000,-6650000.000,-4539000.000,-12735000.000,-17969000.000,-25008000.000,-23215000.000,-30520000.000,-28405000.000,-24376000.000,-27445000.000,-26640000.000,-32398000.000,-27782000.000
AdditionalPaidInCapitalCommonStock,405669290.000,406841674.000,410182698.000,412283000.000,451125000.000,452176000.000,456526000.000,458642000.000,488554000.000,528248000.000,532503000.000,534533000.000,583311000.000,588140000.000,591989000.000,596463000.000,635178000.000,694278000.000,697396000.000,697607000.000,731806000.000,732874000.000,734586000.000,734728000.000,773999000.000
AllowanceForDoubtfulAccountsReceivable,,100000.000,100000.000,100000.000,100000.000,100000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100000.000,300000.000,300000.000,300000.000,300000.000,400000.000,700000.000,0.000,0.000,0.000
Assets,478511302.000,473067160.000,426788530.000,460743000.000,439601000.000,425932000.000,421127000.000,386970000.000,355703000.000,342655000.000,332676000.000,353446000.000,314536000.000,321568000.000,333875000.000,337650000.000,294679000.000,417486000.000,403525000.000,423838000.000,404686000.000,418717000.000,427284000.000,456682000.000,410155000.000
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,,,,,,,13144000.000,13244000.000,13647000.000,14032000.000,15104000.000,15069000.000,15095000.000,9090000.000
