,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AmortizationOfIntangibleAssets,,,,5325258.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,9442.000,-4792.000,79135.000
CostOfRevenue,,,,,146.000,1099824.000
Depreciation,,,,,,2525.000
DepreciationDepletionAndAmortization,,,,,,25444.000
GainLossOnSaleOfDerivatives,,,,,,16396.000
GeneralAndAdministrativeExpense,5396.000,6096.000,,71855.000,72515.000,682466.000
GrossProfit,,,,,196.000,480852.000
IncomeLossFromContinuingOperations,,,,-5419826.000,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,,0.000,-0.370,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,-5894.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,,0.000,0.000,,
IncomeLossFromEquityMethodInvestments,0.000,0.000,,,,
IncreaseDecreaseInAccountsPayable,,,,,11055.000,161511.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-4536.000,4723.000,-6308.000,4010.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,150758.000
IncreaseDecreaseInCustomerDeposits,,,,,,57034.000
IncreaseDecreaseInDepositsOutstanding,,,,,,16780.000
IncreaseDecreaseInInventories,,,,,,202678.000
IncreaseDecreaseInPrepaidExpense,210.000,210.000,-210.000,,54700.000,
InterestIncomeExpenseNet,,,,,,-64373.000
InterestPaid,,,,,,64373.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,12500.000,
LeaseAndRentalExpense,,,,,,14722.000
LiabilitiesAssumed1,,,,,,63726.000
NetCashProvidedByUsedInFinancingActivities,10142.000,1583.000,11992.000,100000.000,100000.000,540022.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,10142.000,1583.000,11992.000,100000.000,100000.000,540022.000
NetCashProvidedByUsedInOperatingActivities,-10142.000,-1583.000,-11992.000,-90558.000,-104792.000,-445686.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-10142.000,-1583.000,-11992.000,-90558.000,-104792.000,-445686.000
NetIncomeLoss,-5396.000,-6096.000,-5894.000,-5419826.000,-93447.000,-375734.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,0.000,0.000,0.000,-0.370,0.000,-0.010
NoncashOrPartNoncashAcquisitionAccountsReceivableAcquired1,,,,,,150000.000
NoncashOrPartNoncashAcquisitionDebtAssumed1,,,,,,-296936.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,,,,12700.000
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,,,,,1777.000
NoncashOrPartNoncashAcquisitionInventoryAcquired1,,,,,,178716.000
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,,,,,-370000.000
OperatingExpenses,5396.000,6096.000,,5420640.000,93643.000,808609.000
OperatingIncomeLoss,,,,,,-327757.000
OtherNoncashExpense,,,,,,1575.000
PartnersCapitalAccountAcquisitions,,,5325258.000,,,
PartnersCapitalAccountPrivatePlacementOfUnits,,,,,100000.000,
PartnersCapitalAccountSaleOfUnits,,,,100000.000,,
PartnersCapitalAccountUnitsAcquisitions,,,10501700.000,,,
PartnersCapitalOther,,,34107.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,15201.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,,,,100000.000,100000.000,200000.000
ProceedsFromLoans,10142.000,1583.000,11992.000,,,
ProceedsFromNotesPayable,,,,,,575000.000
ProceedsFromRelatedPartyDebt,,,,6782.000,,
ProfitLoss,-5396.000,-6096.000,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,,,21393.000
RepaymentsOfNotesPayable,,,,,,234978.000
RepaymentsOfRelatedPartyDebt,,,,6782.000,,
ResearchAndDevelopmentExpense,,,,3439.000,,
Revenues,,,,814.000,342.000,1580676.000
SalesRevenueNet,,,,814.000,342.000,1580676.000
SellingAndMarketingExpense,,,,20088.000,21128.000,126143.000
StockIssuedDuringPeriodValueIssuedForServices,,,,,12500.000,
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,2625425.000,2625425.000,2740828.000,14589536.000,23824872.000,43648289.000
