,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
PaymentsToAcquireOilAndGasPropertyAndEquipment,106357.000,31567.000,503600.000,0.000,1777709.000
ProceedsFromIssuanceOfCommonStock,180000.000,0.000,,235000.000,249340.000
ProceedsFromIssuanceOfLongTermDebt,0.000,1000000.000,,0.000,1655000.000
ProceedsFromRelatedPartyDebt,,100000.000,,0.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,0.000,-100000.000,,0.000,
ProfessionalFees,107438.000,100964.000,114364.000,131491.000,195509.000
ProvisionForDoubtfulAccounts,,3395.000,,0.000,
RepaymentsOfLongtermLoansFromVendors,,,60000.000,0.000,
ShareBasedCompensation,196835.000,416624.000,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,3300000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,0.750,,1.100,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,3300000.000,,3300.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,1800000.000,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,0.800,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,0.930,,,
StockIssuedDuringPeriodSharesIssuedForServices,,204379.000,156343.000,186097.000,255915.000
StockIssuedDuringPeriodSharesNewIssues,,204379.000,,,
StockIssuedDuringPeriodValueNewIssues,60000.000,350000.000,,,
TravelAndEntertainmentExpense,103469.000,115068.000,122002.000,116775.000,117585.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,109784955.000,110330146.000,111022420.000,112644062.000
