,2011-06-30,2011-09-30
AmortizationOfDebtDiscountPremium,46892.000,
CapitalLeaseObligationsIncurred,-3407.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,191622.000,
CostOfCoalProductsAndServices,-100875.000,
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,284531.000,174649.000
DepreciationAmortizationAndAccretionNet,192350.000,194982.000
EarningsPerShareBasicAndDiluted,-0.090,-0.010
GainLossOnDispositionOfAssets,6798.000,
GainLossOnSaleOfDerivatives,467096.000,
GainsLossesOnSalesOfAssets,-6798.000,
GeneralAndAdministrativeExpense,52767.000,78465.000
IncomeLossFromContinuingOperations,-7190980.000,-1023728.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-7737007.000,-1060969.000
IncreaseDecreaseInAccountsPayable,-144051.000,
IncreaseDecreaseInAccountsReceivable,-4857.000,
IncreaseDecreaseInAccruedLiabilities,4788321.000,
IncreaseDecreaseInPrepaidExpense,-10120.000,
InterestExpense,-91171.000,-196077.000
InterestPaid,70232.000,
InvestmentIncomeInterest,5442.000,3340.000
LineOfCreditFacilityPeriodicPayment,-51736.000,
NetCashProvidedByUsedInFinancingActivities,890088.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,890088.000,
NetCashProvidedByUsedInInvestingActivities,-10875.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-10875.000,
NetCashProvidedByUsedInOperatingActivities,-687591.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-687591.000,
NetIncomeLoss,-7737007.000,-1060969.000
OperatingExpenses,7332881.000,1138532.000
OtherIncome,5796.000,
OtherOperatingIncomeExpenseNet,-546027.000,-37241.000
PaymentsToAcquireMachineryAndEquipment,-10000.000,
ProceedsFromConvertibleDebt,1000000.000,
ProceedsFromSalesOfAssetsInvestingActivities,100000.000,
ProfessionalFees,192348.000,89859.000
RepaymentsOfNotesPayable,-4769.000,
RepaymentsOfRelatedPartyDebt,-50000.000,
RevenueMineralSales,136105.000,114804.000
Revenues,141901.000,114804.000
SalariesWagesAndOfficersCompensation,6610885.000,600577.000
SalesRevenueNet,136105.000,114804.000
StockGrantedDuringPeriodValueSharebasedCompensation,1720583.000,
UnrealizedGainLossOnDerivatives,-467096.000,155496.000
WeightedAverageNumberOfSharesOutstandingBasic,85889961.000,88852113.000
