,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
Assets,5731562.000,995936.000,832187.000,786265.000,818407.000,1024231.000
Cash,,,,,645172.000,643167.000
CashAndCashEquivalentsAtCarryingValue,5829124.000,951753.000,869246.000,786836.000,794283.000,967752.000
CashEquivalentsAtCarryingValue,,,,,149111.000,324585.000
DueToRelatedPartiesCurrentAndNoncurrent,4705.000,755.000,680.000,635.000,644.000,764.000
InvestmentOwnedAtFairValue,,42500.000,38350.000,1550.000,,
InvestmentOwnedPercentOfNetAssets,,0.043,0.046,0.002,,
InvestmentOwnedUnrecognizedUnrealizedAppreciation,,,,,23400.000,56100.000
InvestmentOwnedUnrecognizedUnrealizedAppreciationDepreciationNet,-99600.000,42500.000,-38350.000,-1550.000,,
Liabilities,4705.000,755.000,680.000,635.000,644.000,764.000
LiabilitiesAndStockholdersEquity,5731562.000,995936.000,832187.000,786265.000,818407.000,1024231.000
LimitedLiabilityCompanyLLCPreferredUnitIssuanceValue,6002000.000,1304975.000,1304975.000,1304975.000,1304975.000,1304975.000
LimitedPartnersCapitalAccountUnitsIssued,150050.000,25050.000,25050.000,25050.000,25050.000,25050.000
LimitedPartnersCapitalAccountUnitsOutstanding,150050.000,25050.000,25050.000,25050.000,25050.000,25050.000
MembersEquity,5726857.000,995181.000,831507.000,,,
PartnersCapital,5726857.000,995181.000,831507.000,785630.000,817763.000,1023467.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5726857.000,995181.000,831507.000,785630.000,817763.000,1023467.000
