,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,68260000.000,61836000.000,52853000.000,57832000.000,63860000.000,60702000.000,51456000.000,37876000.000,30647000.000,29773000.000,39627000.000,62985000.000,51140000.000,30078000.000,29983000.000,28157000.000,28229000.000,28861000.000,28504000.000,27598000.000,29706000.000
AccountsReceivableNetCurrent,,,,102150000.000,102654000.000,102263000.000,86999000.000,88590000.000,86800000.000,89264000.000,89248000.000,78972000.000,81680000.000,77267000.000,71545000.000,70109000.000,65875000.000,64525000.000,60136000.000,63384000.000,61281000.000,63162000.000,62395000.000,60762000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,368200000.000,463200000.000,537500000.000,642091000.000,722600000.000,806600000.000,850900000.000,886237000.000,938700000.000,988700000.000,1037100000.000,1085415000.000,1133700000.000,1178500000.000,1229900000.000,1281205000.000,1333000000.000,1377600000.000,1426400000.000,1452880000.000,1503200000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,-601000.000,,,,-1638000.000,-2126000.000,-2261000.000,-2536000.000,-2160000.000,,,,-1054000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,191424000.000,190155000.000,190103000.000,255989000.000,253241000.000,251271000.000,,159178000.000,,,,316985000.000,-354039000.000,-298349000.000,-256651000.000,-186152000.000,,,,-22590000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,-255989000.000,,,-249926000.000,-159779000.000,-159203000.000,-158868000.000,-156961000.000,-318623000.000,351913000.000,296088000.000,254115000.000,183992000.000,147616000.000,110375000.000,51938000.000,21536000.000,24508000.000
AdditionalPaidInCapitalCommonStock,,,,503057000.000,504217000.000,505209000.000,506153000.000,508012000.000,509348000.000,510728000.000,512008000.000,514049000.000,514625000.000,515341000.000,516080000.000,518719000.000,519735000.000,520921000.000,521842000.000,524121000.000,525377000.000,526325000.000,527613000.000,528666000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,18863000.000,,,,,,,,9894000.000,,,,8333000.000,,,,3637000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,18.800,16700000.000,13900000.000,,12300000.000,11500000.000,11200000.000,,11400000.000,10300000.000,9700000.000,,6300000.000,4600000.000,3700000.000,,3200000.000
AssetRetirementObligation,,,,,,,,,,,4300000.000,,,,4400000.000,,,,4900000.000,,,,4800000.000,
