,2011-12-31,2012-03-31
AccretionExpense,0.000,1830.000
ComprehensiveIncomeNetOfTax,1057590.000,693490.000
Depreciation,244.000,244.000
EarningsPerShareDiluted,-0.020,-0.010
ExtinguishmentOfDebtAmount,0.000,0.000
ForeignCurrencyTransactionLossBeforeTax,-6267.000,46.000
GeneralInsuranceExpense,0.000,0.000
InterestExpense,229782.000,234664.000
InterestRevenueExpense,0.000,
InterestRevenueExpenseNet,,0.000
LeaseAndRentalExpense,26166.000,25730.000
MarketingAndAdvertisingExpense,1455.000,5144.000
NetIncomeLoss,-1042656.000,-676477.000
OperatingExpenses,1042656.000,805063.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,119029.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,14933.000,17013.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-17013.000
OtherCostAndExpenseOperating,859.000,0.000
OtherGeneralAndAdministrativeExpense,14326.000,1591.000
ProfessionalFees,6318.000,93886.000
ResearchAndDevelopmentExpense,394115.000,232713.000
Revenues,0.000,128586.000
SalesRevenueNet,0.000,128586.000
TravelAndEntertainmentExpense,-1298.000,6839.000
WeightedAverageNumberOfDilutedSharesOutstanding,51371994.000,58387665.000
