,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
DeferredTaxAssetsValuationAllowance,,,,300000.000,,,,500000.000,,,,300000.000,,,,200000.000,,
DeferredTaxLiabilities,,,,,,,,,,,,38000000.000,,,,37900000.000,,
DeferredTaxLiabilitiesNoncurrent,,,,,3100000.000,3400000.000,3700000.000,4000000.000,37900000.000,37700000.000,38100000.000,38000000.000,38300000.000,38400000.000,38200000.000,37900000.000,187100000.000,186700000.000
DeferredTaxLiabilitiesOther,,,,,,,,,,,,700000.000,,,,800000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,4900000.000,,,,5400000.000,,,,38500000.000,,,,37500000.000,,
DueFromAffiliateCurrent,,,,,0.000,0.000,800000.000,3100000.000,0.000,700000.000,1900000.000,1400000.000,0.000,0.000,0.000,0.000,,2100000.000
DueToRelatedPartiesCurrent,,,,,,,,,,,,,800000.000,9400000.000,6200000.000,4700000.000,6000000.000,0.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,100000.000,,,,1000000.000,,,,5500000.000,8100000.000,10900000.000,13500000.000,16200000.000,18800000.000,21400000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,,,135300000.000,135300000.000,135300000.000,,125000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,800000.000,,,,800000.000,,,,10500000.000,,,,10400000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,,,7900000.000,5100000.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingAfterYearFive,,,,,,,,600000.000,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,800000.000,,,,,,,,10300000.000,10300000.000,10300000.000,,10300000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,800000.000,,,,800000.000,,,,10300000.000,10300000.000,10300000.000,,10300000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,800000.000,,,,800000.000,,,,10500000.000,10500000.000,10500000.000,,10300000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,800000.000,,,,800000.000,,,,10500000.000,10500000.000,10500000.000,,10400000.000,,
FiniteLivedIntangibleAssetsGross,,,,7900000.000,,,,7900000.000,,,,192900000.000,192900000.000,192900000.000,192900000.000,192900000.000,192900000.000,192900000.000
FiniteLivedIntangibleAssetsNet,,,,7800000.000,,,,6900000.000,,,,187400000.000,184800000.000,182000000.000,179400000.000,176700000.000,174100000.000,171500000.000
Goodwill,,,,,,,,,,,69100000.000,,67100000.000,67100000.000,73500000.000,73500000.000,73500000.000,73500000.000
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,190200000.000,187400000.000,184800000.000,182000000.000,179400000.000,176700000.000,174100000.000,171500000.000
IntangibleAssetsNetIncludingGoodwill,,,,,15800000.000,15500000.000,15300000.000,15100000.000,14900000.000,14700000.000,,67700000.000,,,,73500000.000,,
InterestPayableCurrent,,,,,1800000.000,7400000.000,4900000.000,12300000.000,7400000.000,18400000.000,8300000.000,17500000.000,6600000.000,15300000.000,6300000.000,14700000.000,6200000.000,5200000.000
InventoryNet,58700000.000,56300000.000,57900000.000,59300000.000,56600000.000,61400000.000,71200000.000,66000000.000,84100000.000,70300000.000,75400000.000,77100000.000,73300000.000,72800000.000,67900000.000,66900000.000,78300000.000,82500000.000
Liabilities,,,,,246200000.000,492200000.000,474900000.000,481100000.000,718500000.000,721300000.000,1073100000.000,1023900000.000,973000000.000,984200000.000,975000000.000,942300000.000,1106900000.000,1127400000.000
LiabilitiesAndStockholdersEquity,,,,,1006500000.000,1065200000.000,1050800000.000,1058000000.000,1422500000.000,1418700000.000,1814400000.000,1768900000.000,1736100000.000,1729900000.000,1712500000.000,1696000000.000,1699000000.000,1677000000.000
LiabilitiesCurrent,,,,,92700000.000,75400000.000,58100000.000,64400000.000,76400000.000,79800000.000,80500000.000,76800000.000,81900000.000,109800000.000,104900000.000,85500000.000,102900000.000,99200000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,,,,,,,,,,,0.000,,
LongTermDebt,,,,,,,,,597400000.000,597100000.000,940900000.000,895600000.000,842600000.000,825200000.000,821200000.000,810600000.000,809800000.000,831500000.000
LongTermDebtCurrent,,,,,,,,,,,1100000.000,1100000.000,1100000.000,1100000.000,3600000.000,4900000.000,6100000.000,3700000.000
LongTermDebtFairValue,156500000.000,153300000.000,155600000.000,156500000.000,160000000.000,426600000.000,417600000.000,415700000.000,615600000.000,623800000.000,890900000.000,684100000.000,695800000.000,748900000.000,792500000.000,810400000.000,816700000.000,851100000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,400000000.000,,,,86500000.000,,,,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,0.000,,,,1100000.000,,,,4900000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,562500000.000,,,,86500000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,0.000,,,,235700000.000,,,,480300000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,0.000,,,,10600000.000,,,,228500000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,0.000,,,,2400000.000,,,,13200000.000,,
LongTermDebtNoncurrent,,149700000.000,149700000.000,149700000.000,149700000.000,412500000.000,412000000.000,411500000.000,597400000.000,597100000.000,939800000.000,894500000.000,841500000.000,824100000.000,817600000.000,805700000.000,803700000.000,827800000.000
MinorityInterest,,,,,181800000.000,10600000.000,11000000.000,11100000.000,81600000.000,81800000.000,15900000.000,15600000.000,15000000.000,14900000.000,14700000.000,14400000.000,11500000.000,11300000.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,3700000.000,,,,3900000.000,,,,4100000.000,,,,5700000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,1700000.000,,,,1500000.000,,,,1400000.000,,,,2000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,100000.000,,,,400000.000,,,,400000.000,,,,0.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,100000.000,,,,400000.000,,,,700000.000,,,,400000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,500000.000,,,,400000.000,,,,800000.000,,,,1500000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,1200000.000,,,,900000.000,,,,800000.000,,,,1800000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,100000.000,,,,300000.000,,,,0.000,,,,0.000,,
OtherAccruedLiabilitiesCurrent,1600000.000,1600000.000,1500000.000,2200000.000,,,,,,,,,,,,,,
OtherAssetsCurrent,,,,,3200000.000,2600000.000,2000000.000,1600000.000,3600000.000,3700000.000,2900000.000,2000000.000,4300000.000,3800000.000,2200000.000,1600000.000,4200000.000,3500000.000
OtherAssetsNoncurrent,,,,,,,,14800000.000,,,,500000.000,,,,400000.000,,
OtherInventorySupplies,16000000.000,16300000.000,19500000.000,22100000.000,22900000.000,23500000.000,22700000.000,22200000.000,27000000.000,26600000.000,28500000.000,29000000.000,29100000.000,28800000.000,28200000.000,27700000.000,28100000.000,28300000.000
OtherLiabilitiesNoncurrent,,,,,700000.000,900000.000,1100000.000,1200000.000,1500000.000,1300000.000,9100000.000,9000000.000,5600000.000,6000000.000,8300000.000,13200000.000,13200000.000,13700000.000
PropertyPlantAndEquipmentGross,,,,1001600000.000,,,,1062000000.000,,,,1617600000.000,,,,1647500000.000,,
PropertyPlantAndEquipmentNet,,,,871100000.000,875400000.000,884500000.000,894300000.000,893300000.000,1197500000.000,1192800000.000,1331300000.000,1326500000.000,1317200000.000,1313100000.000,1304800000.000,1294900000.000,1281800000.000,1273800000.000
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,,,,,,21500000.000,17700000.000,10300000.000,2300000.000,700000.000,500000.000,,
SeniorNotes,,,,,,,,400000000.000,,,,,,,,,,
ShortTermBorrowings,,,,,40000000.000,13000000.000,0.000,0.000,,,,,,,,,,
StockholdersEquity,759500000.000,762200000.000,763600000.000,,578500000.000,562400000.000,564900000.000,565800000.000,622400000.000,615600000.000,725400000.000,729400000.000,748100000.000,730800000.000,722800000.000,739300000.000,580600000.000,538300000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,760300000.000,573000000.000,575900000.000,576900000.000,704000000.000,697400000.000,741300000.000,745000000.000,763100000.000,745700000.000,737500000.000,753700000.000,592100000.000,549600000.000
UnamortizedDebtIssuanceExpense,,,,,,,,,17500000.000,17100000.000,16900000.000,15300000.000,13300000.000,12200000.000,11300000.000,10300000.000,9600000.000,15800000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,,,,,,,,,0.000,,
