,2011-07-31,2012-01-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,-1652608.000
CommonStockDividendsPerShareDeclared,0.140,0.290
CostsAndExpenses,6905.000,4848.000
EarningsPerShareBasicAndDiluted,0.150,0.330
EffectOfExchangeRateOnCashAndCashEquivalents,,-53935.000
ForeignCurrencyTransactionGainLossUnrealized,,-36.000
IncreaseDecreaseInAccruedInterestReceivableNet,,19962.000
InvestmentIncomeInterest,34061.000,54348.000
NetCashProvidedByUsedInFinancingActivities,,-1646947.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-1646947.000
NetCashProvidedByUsedInOperatingActivities,,48274.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,48274.000
NetIncomeLoss,27156.000,49500.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,294.000,1621.000
OtherComprehensiveIncomeOtherNetOfTax,27450.000,51121.000
PaymentsForOperatingActivities,,5395.000
PaymentsForRepurchaseOfEquity,,1602914.000
PaymentsOfCapitalDistribution,,44033.000
Revenues,34061.000,54348.000
SalesRevenueNet,34061.000,54348.000
SponsorFees,6905.000,4848.000
